Date,BlockP,BlockT,C1P,C1T,C1L,C2P,C2T,C2interfacial_L,С2petrol_L,OH_T,OH_interfacial_L,OH_P,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,Water,Vlagomer,BEV1L,BEV1V_water,BEV1V_petrol,BEV1T_water
2022-06-11 18:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.49999997,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.6880597,0.8596492,0.91836727,0.4247136,0.85300756,0.5,0.19090565,0.15,,,,
2022-06-11 20:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44186047,0.6880597,0.8596492,0.91836727,0.42389527,0.86165416,0.5,0.18717547,0.15,,,,
2022-06-12 00:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.67910445,0.8596492,0.91836727,0.41489366,0.69135344,0.5,0.18737008,0.15,,,,
2022-06-12 02:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.6970149,0.8596492,0.91836727,0.43044192,0.8875941,0.5,0.16007613,0.15,,,,
2022-06-12 04:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.6970149,0.8596492,0.91836727,0.43044192,0.8875941,0.5,0.16268156,0.15,,,,
2022-06-12 06:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.68059695,0.8596492,0.91836727,0.41734862,0.8296993,0.5,0.16536364,0.14,,,,
2022-06-12 08:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.7179104,0.8596492,0.91836727,0.44108024,0.8887218,0.5,0.15970433,0.14,,,,
2022-06-12 10:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.7149254,0.8596492,0.91836727,0.44435355,0.8894738,0.5,0.1626986,0.14,,,,
2022-06-12 12:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44186047,0.71940297,0.8596492,0.91836727,0.4451719,0.8875941,0.5,0.15132886,0.15,,,,
2022-06-12 14:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44186047,0.7104477,0.8596492,0.91836727,0.4476269,0.537594,0.5,0.17631619,0.14,,,,
2022-06-12 16:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.7119403,0.8596492,0.91836727,0.43453357,0.49360907,0.5,0.17379588,0.14,,,,
2022-06-12 18:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.6746268,0.8596492,0.91836727,0.41816694,0.45751882,0.5,0.16343085,0.15,,,,
2022-06-12 20:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.67910445,0.8596492,0.91836727,0.42635027,0.48082712,0.5,0.16392186,0.15,,,,
2022-06-13 00:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.68955225,0.8596492,0.91836727,0.4247136,0.8808272,0.5,0.16289729,0.15,,,,
2022-06-13 02:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.69104475,0.8596492,0.91836727,0.42225862,0.87030077,0.5,0.16536649,0.15,,,,
2022-06-13 04:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.7134328,0.8596492,0.91836727,0.43862522,0.90488726,0.5,0.16728795,0.14,,,,
2022-06-13 06:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.68955225,0.8596492,0.91836727,0.43044192,0.88834596,0.5,0.16300228,0.15,,,,
2022-06-13 08:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.72686565,0.8596492,0.91836727,0.4427169,0.5229324,0.5,0.16660109,0.14,,,,
2022-06-13 10:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44186047,0.7059701,0.8596492,0.91836727,0.44189855,0.51466167,0.5,0.15948011,0.14,,,,
2022-06-13 12:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.70895517,0.8596492,0.91836727,0.43044192,0.47819552,0.5,0.15759271,0.14,,,,
2022-06-13 14:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.71940297,0.8596492,0.91836727,0.4369886,0.49624065,0.5,0.16917816,0.14,,,,
2022-06-13 16:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.6656716,0.8596492,0.91836727,0.41489366,0.7022557,0.5,0.17472397,0.14,,,,
2022-06-13 18:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.6955223,0.8596492,0.91836727,0.4288053,0.4759399,0.5,0.16179322,0.14,,,,
2022-06-13 20:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.6955223,0.8596492,0.91836727,0.4288053,0.4759399,0.5,0.15675545,0.14,,,,
2022-06-14 00:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44186047,0.67164177,0.8596492,0.91836727,0.4165303,0.8221805,0.5,0.16241764,0.14,,,,
2022-06-14 02:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.68358207,0.8596492,0.91836727,0.4214403,0.85864663,0.5,0.20987116,0.14,,,,
2022-06-14 04:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.6865671,0.8596492,0.91836727,0.4189853,0.47368425,0.5,0.21204966,0.14,,,,
2022-06-14 06:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.67164177,0.8596492,0.91836727,0.4214403,0.86390984,0.5,0.21519153,0.15,,,,
2022-06-14 08:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.67313427,0.8596492,0.91836727,0.41734862,0.48571432,0.5,0.20988211,0.14,,,,
2022-06-14 10:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470284,0.6970149,0.8596492,0.91836727,0.43044192,0.8736842,0.5,0.2181108,0.14,,,,
2022-06-14 12:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470284,0.67164177,0.8596492,0.91836727,0.41489366,0.7511279,0.5,0.21364796,0.15,,,,
2022-06-14 14:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470284,0.6940298,0.8596492,0.91836727,0.43289694,0.87481207,0.5,0.20801014,0.14,,,,
2022-06-14 16:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.7134328,0.8596492,0.91836727,0.4369886,0.47969928,0.5,0.21258608,0.14,,,,
2022-06-14 18:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.7134328,0.8596492,0.91836727,0.4369886,0.47969928,0.5,0.20515655,0.14,,,,
2022-06-14 20:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.73880595,0.8596492,0.91836727,0.45008186,0.8943609,0.5,0.21122132,0.14,,,,
2022-06-15 00:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.6850746,0.8596492,0.91836727,0.4247136,0.87255645,0.5,0.21782981,0.15,,,,
2022-06-15 02:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392765,0.73283577,0.8596492,0.91836727,0.45008186,0.906391,0.5,0.13875532,0.15,,,,
2022-06-15 04:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.7432835,0.8596492,0.91836727,0.4517185,0.64360905,0.5,0.13700373,0.15,,,,
2022-06-15 06:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.7179104,0.8596492,0.91836727,0.44353524,0.525188,0.5,0.14186677,0.15,,,,
2022-06-15 08:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470284,0.7179104,0.8596492,0.91836727,0.44435355,0.53345865,0.5,0.13965541,0.15,,,,
2022-06-15 10:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.6865671,0.8596492,0.91836727,0.4214403,0.4654136,0.5,0.1383612,0.14,,,,
2022-06-15 12:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.67761195,0.8596492,0.91836727,0.41980362,0.46240607,0.5,0.13265891,0.14,,,,
2022-06-15 14:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.6761194,0.8596492,0.91836727,0.41734862,0.79323316,0.5,0.1303843,0.14,,,,
2022-06-15 16:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.68208957,0.8596492,0.91836727,0.4189853,0.46240607,0.5,0.13693805,0.14,,,,
2022-06-15 18:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.6925373,0.8596492,0.91836727,0.4288053,0.862406,0.5,0.14119291,0.14,,,,
2022-06-15 20:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.6925373,0.8596492,0.91836727,0.4288053,0.862406,0.5,0.13973325,0.15,,,,
2022-06-16 00:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.78260875,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.722388,0.8596492,0.91836727,0.43862522,0.89022565,0.5,0.13888912,0.15,,,,
2022-06-16 02:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.7358209,0.8596492,0.91836727,0.44926354,0.9015038,0.5,0.13711321,0.15,,,,
2022-06-16 04:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444445,0.73134327,0.8596492,0.91836727,0.45008186,0.9011278,0.5,0.1397795,0.16,,,,
2022-06-16 06:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.7059701,0.8596492,0.91836727,0.43044192,0.5030076,0.5,0.14035362,0.15,,,,
2022-06-16 08:00:00,0.47826096,0.5,0.47058827,0.625,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.70298505,0.8596492,0.91836727,0.43371525,0.54511285,0.5,0.13836609,0.15,,,,
2022-06-16 10:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.71940297,0.877193,0.91836727,0.3919804,0.8759399,0.5,0.1388064,0.16,,,,
2022-06-16 12:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.70895517,0.877193,0.91836727,0.43862522,0.51691735,0.5,0.14140455,0.15,,,,
2022-06-16 14:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.70746267,0.877193,0.91836727,0.4369886,0.51842105,0.5,0.13965786,0.17,,,,
2022-06-16 16:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.7134328,0.877193,0.91836727,0.43371525,0.50413543,0.5,0.13946566,0.17,,,,
2022-06-16 18:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8979592,0.28571427,0.9,0.4,0.25,0.21428576,0.6153846,0.78260875,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.68208957,0.877193,0.91836727,0.43371525,0.5116542,0.5,0.1358847,0.17,,,,
2022-06-16 20:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8979592,0.28571427,0.9,0.4,0.25,0.1428572,0.5384615,0.78260875,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.68955225,0.8596492,0.91836727,0.42553195,0.4883459,0.5,0.13790143,0.18,,,,
2022-06-17 00:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8979592,0.2142857,0.9,0.4,0.25,0.1428572,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.68208957,0.877193,0.91836727,0.42389527,0.46390983,0.5,0.13709378,0.15,,,,
2022-06-17 02:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.68208957,0.877193,0.91836727,0.41407531,0.7992482,0.5,0.06601444,0.15,,,,
2022-06-17 04:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.6746268,0.8596492,0.91836727,0.4189853,0.863158,0.5,0.06672111,0.16,,,,
2022-06-17 06:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961238,0.68059695,0.8596492,0.91836727,0.41407531,0.8436091,0.5,0.062365323,0.15,,,,
2022-06-17 08:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.6522388,0.8596492,0.91836727,0.41243866,0.4571429,0.5,0.06777692,0.15,,,,
2022-06-17 10:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.722388,0.8596492,0.91836727,0.4394436,0.87669176,0.5,0.06689751,0.15,,,,
2022-06-17 12:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45736435,0.6626866,0.8596492,0.91836727,0.408347,0.77932334,0.5,0.06698871,0.15,,,,
2022-06-17 14:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.6761194,0.8596492,0.91836727,0.41980362,0.8484963,0.5,0.06398308,0.14,,,,
2022-06-17 16:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45736435,0.69104475,0.8596492,0.91836727,0.42635027,0.86203015,0.5,0.067800045,0.14,,,,
2022-06-17 18:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.73134327,0.8596492,0.91836727,0.44353524,0.5639098,0.5,0.06555462,0.14,,,,
2022-06-17 20:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.6940298,0.877193,0.91836727,0.4247136,0.46654138,0.5,0.066604376,0.14,,,,
2022-06-18 00:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.72985077,0.8596492,0.91836727,0.4451719,0.6845865,0.5,0.06714317,0.15,,,,
2022-06-18 02:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.7044776,0.877193,0.91836727,0.43371525,0.6015038,0.5,0.11337957,0.15,,,,
2022-06-18 04:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.7149254,0.877193,0.91836727,0.4353519,0.863158,0.5,0.11528318,0.14,,,,
2022-06-18 06:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.69104475,0.877193,0.91836727,0.4271686,0.80939853,0.5,0.11511694,0.15,,,,
2022-06-18 08:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.6956522,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.7164179,0.877193,0.91836727,0.4394436,0.80939853,0.5,0.11537847,0.15,,,,
2022-06-18 10:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.70746267,0.9017544,0.91836727,0.4369886,0.5154136,0.5,0.11539264,0.14,,,,
2022-06-18 12:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.70746267,0.9017544,0.91836727,0.4369886,0.5154136,0.5,0.107232854,0.16,,,,
2022-06-18 14:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478037,0.6641791,0.8596492,0.91836727,0.410802,0.44736847,0.5,0.11330657,0.16,,,,
2022-06-18 16:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45736435,0.7164179,0.877193,0.91836727,0.4427169,0.5845865,0.5,0.117636845,0.16,,,,
2022-06-18 18:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599483,0.67910445,0.877193,0.91836727,0.4296236,0.5590226,0.5,0.113363355,0.15,,,,
2022-06-18 20:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5384615,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45736435,0.7104477,0.8596492,0.91836727,0.43453357,0.8890978,0.5,0.11261122,0.14,,,,
2022-06-19 00:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.6153846,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45736435,0.71940297,0.8596492,0.91836727,0.44189855,0.8977444,0.5,0.11616503,0.16,,,,
2022-06-19 02:00:00,0.47826096,0.625,0.47058827,0.75,0.25210083,0.8775511,0.2142857,0.9,0.4,0.25,0.1428572,0.5769231,0.73913044,0.66666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219636,0.68955225,0.877193,0.91836727,0.41734862,0.4770677,0.5,0.12232794,0.15,,,,
