YY-MM-DD HH:00,Место отбора,"Сод. Cl соед., мг/дм3","Сод. воды, % масс "
2021-07-17 12:00,КСУ БЕН-2,75.7,0.03
2021-07-17 15:00,КСУ БЕН-6,75.7,0.12
2021-07-17 18:00,КСУ БЕН-1,112.9,0.18
2021-07-17 21:00,КСУ БЕН 4,112.9,0.15
2021-07-18 00:00,КСУ БЕН 9,96.5,0.09
2021-07-18 03:00,КСУ-БЕН-3,96.5,0.18
2021-07-18 06:00,КСУ БЕН 7,114.5,0.15
2021-07-18 09:00,КСУ БЕН-1,114.5,0.09
2021-07-18 12:00,КСУ БЕН-6,88.3,0.21
2021-07-18 15:00,КСУ БЕН-9,88.3,0.09
2021-07-18 18:00,КСУ БЕН-3,77.7,0.09
2021-07-18 21:00,КСУ БЕН 8,77.7,0.18
2021-07-19 00:00,КСУ БЕН 2,100,0.12
2021-07-19 03:00,КСУ-БЕН-3,100,0.06
2021-07-19 06:00,КСУ БЕН-9,95.7,0.24
2021-07-19 09:00,КСУ БЕН-3,95.7,0.09
2021-07-19 12:00,КСУ БЕН-8,81.8,0.18
2021-07-19 15:00,КСУ БЕН-3,81.8,0.09
2021-07-19 18:00,КСУ БЕН-8,103.1,0.09
2021-07-20 00:00,КСУ БЕН 6,94.7,0.18
2021-07-20 06:00,КСУ БЕН 4,91.8,0.09
2021-07-20 12:00,КСУ БЕН-3,77.9,0.06
2021-07-20 18:00,КСУ БЕН-1,92.5,0.06
2021-07-21 00:00,КСУ БЕН 9,95.8,0.06
2021-07-21 06:00,КСУ БЕН 7,105.6,0.12
2021-07-21 12:00,КСУ БЕН-6,95.2,0.15
2021-07-21 18:00,КСУ БЕН-6,103.2,0.15
2021-07-22 00:00,КСУ БЕН 6,93.2,0.09
2021-07-22 06:00,КСУ БЕН 4,95.1,0.12
2021-07-22 12:00,КСУ БЕН-1,91.2,0.15
2021-07-22 18:00,КСУ БЕН-9,86.2,0.15
2021-07-23 00:00,КСУ БЕН 6,95.4,0.09
2021-07-23 06:00,КСУ БЕН 7,76.7,0.09
2021-07-23 12:00,КСУ БЕН-6,65,0.15
2021-07-23 18:00,КСУ БЕН-6,96.5,0.15
2021-07-24 00:00,КСУ БЕН-7,62.6,0.15
2021-07-24 06:00,КСУ-БЕН-8,90.9,0.15
2021-07-24 12:00,КСУ БЕН-8,81,0.09
2021-07-24 18:00,КСУ БЕН-7,86,0.09
2021-07-25 00:00,КСУ БЕН-7,104,0.09
2021-07-25 06:00,КСУ-БЕН-8,104.4,0.09
2021-07-25 12:00,КСУ БЕН-8,83.4,0.12
2021-07-25 18:00,КСУ БЕН-2 ,76.9,0.12
2021-07-26 00:00,КСУ БЕН-4 ,96.2,0.12
2021-07-26 06:00,КСУ БЕН-4,99,0.12
2021-07-26 12:00,КСУ БЕН-7,88.2,0.12
2021-07-26 18:00,КСУ БЕН-8,101.1,0.12
2021-07-27 00:00,КСУ-БЕН-9,92.6,0.12
2021-07-27 06:00,КСУ-БЕН-1,92.6,0.12
2021-07-27 12:00,КСУ БЕН-2,104.7,0.12
2021-07-27 18:00,КСУ БЕН-3,98.9,0.12
2021-07-27 22:00,КСУ-БЕН-1,103.6,0.12
2021-07-28 02:00,КСУ-БЕН-7,104.7,0.12
2021-07-28 06:00,КСУ-БЕН-2,109.2,0.12
2021-07-28 12:00,КСУ БЕН-1,92.2,0.18
2021-07-28 18:00,КСУ БЕН-9,86.7,0.18
2021-07-29 00:00,КСУ-БЕН-8,99.6,0.18
2021-07-29 06:00,КСУ-БЕН-6,127.4,0.18
2021-07-29 12:00,КСУ-БЕН-6,83.6,0.09
2021-07-29 18:00,КСУ БЕН-4,97.9,0.09
2021-07-30 00:00,КСУ-БЕН-3,110.3,0.09
2021-07-30 06:00,КСУ-БЕН-1,115.8,0.09
2021-07-30 12:00,КСУ-БЕН-9,95,0.12
2021-07-30 18:00,КСУ-БЕН-8,88.4,0.12
2021-07-31 00:00,КСУ-БЕН-6,168.1,0.15
2021-07-31 06:00,КСУ-БЕН-6,103.8,0.18
2021-07-31 12:00,КСУ-БЕН-3,115.6,0.12
2021-07-31 18:00,КСУ-БЕН-1,140.1,0.12
2021-08-01 00:00,КСУ БЕН 2,60.2,0.12
2021-08-01 00:00,КСУ-БЕН-7,79.1,0.21
2021-08-01 03:00,КСУ БЕН 2,45,0.15
2021-08-01 03:00,КСУ БЕН 2,45,0.12
2021-08-01 06:00,КСУ БЕН 6,131.3,0.4
2021-08-01 12:00,КСУ БЕН 3,92.2,0.4
2021-08-01 16:00,КСУ БЕН 8,61.5,0.15
2021-08-01 18:00,КСУ БЕН 1,54.5,0.21
2021-08-01 21:00,КСУ-БЕН-4,65.9,0.27
2021-08-02 00:00,КСУ-БЕН-7,79.1,0.21
2021-08-02 06:00,КСУ-БЕН-4,91.3,0.24
2021-08-02 12:00,КСУ БЕН 2,79.8,0.27
2021-08-02 18:00,КСУ БЕН 9,87.7,0.27
2021-08-03 00:00,КСУ-БЕН-7,76.6,0.2
2021-08-03 06:00,КСУ-БЕН-4,73.3,0.18
2021-08-03 12:00,КСУ-БЕН-1,71.1,0.18
2021-08-03 18:00,КСУ-БЕН-8,76.9,0.18
2021-08-04 00:00,КСУ-БЕН-6,90.2,0.12
2021-08-04 06:00,КСУ-БЕН-3,107.2,0.3
2021-08-04 12:00,КСУ БЕН 1,118.1,0.21
2021-08-04 18:00,КСУ БЕН 1,91.8,0.21
2021-08-05 00:00,КСУ-БЕН-8,80.9,0.15
2021-08-05 06:00,КСУ-БЕН-4,80.9,0.21
2021-08-05 12:00,КСУ-БЕН-2,70.4,0.18
2021-08-05 18:00,КСУ-БЕН-9,80,0.18
2021-08-05 23:00,КСУ-БЕН-7,79.7,0.18
2021-08-06 06:00,КСУ-БЕН-6,85.7,0.18
2021-08-06 12:00,КСУ-БЕН-3,65.7,0.21
2021-08-06 18:00,КСУ-БЕН-1,90.2,0.21
2021-08-07 00:00,КСУ-БЕН-2,71.8,0.24
2021-08-07 06:00,КСУ-БЕН-3,90,0.3
2021-08-07 12:00,КСУ-БЕН-4,63.2,0.21
2021-08-07 14:00,КСУ-БЕН-1,148,0.27
2021-08-07 15:00,КСУ-БЕН-2,77,0.27
2021-08-07 18:00,КСУ-БЕН-8,62.5,0.27
2021-08-08 00:00,КСУ-БЕН-7,61.7,0.21
2021-08-08 06:00,КСУ-БЕН-4,74,0.15
2021-08-08 10:00,КСУ-БЕН-9,65.9,0.15
2021-08-08 12:00,КСУ-БЕН-2,80.5,0.3
2021-08-08 15:00,КСУ-БЕН-8,64.2,0.24
2021-08-08 17:00,КСУ-БЕН-2,74.8,0.24
2021-08-09 00:00,КСУ-БЕН-1,79.3,0.21
2021-08-09 06:00,КСУ-БЕН-8,66.8,0.18
2021-08-09 12:00,КСУ-БЕН-6,82.4,0.21
2021-08-09 18:00,КСУ-БЕН-3,72.8,0.21
2021-08-10 00:00,КСУ-БЕН-2,66,0.15
2021-08-10 06:00,КСУ-БЕН-9,36.3,0.12
2021-08-10 12:00,КСУ-БЕН-7,66.4,0.18
2021-08-10 18:00,КСУ-БЕН-4,69.6,0.18
2021-08-11 00:00,КСУ-БЕН-3,57.3,0.15
2021-08-11 06:00,КСУ-БЕН-1,74.9,0.21
2021-08-11 12:00,КСУ-БЕН-8,54.7,0.24
2021-08-11 18:00,КСУ-БЕН-6,64.6,0.24
2021-08-12 00:00,КСУ-БЕН-6,24.2,0.18
2021-08-12 06:00,КСУ-БЕН-4,88.3,0.21
2021-08-12 12:00,КСУ-БЕН-2,46.1,0.18
2021-08-12 18:00,КСУ-БЕН-1,80.6,0.18
2021-08-13 00:00,КСУ-БЕН-1,79.2,0.24
2021-08-13 06:00,КСУ-БЕН-9,66.3,0.18
2021-08-13 12:00,КСУ-БЕН-8,68.9,0.18
2021-08-13 18:00,КСУ БЕН-7,67.9,0.15
2021-08-14 00:00,КСУ БЕН-7,46.5,0.18
2021-08-14 06:00,КСУ-БЕН-6,45.7,0.12
2021-08-14 12:00,КСУ БЕН-4,57.4,0.09
2021-08-14 18:00,КСУ БЕН-3,61.8,0.15
2021-08-15 00:00,КСУ БЕН-3,51.3,0.15
2021-08-15 06:00,КСУ БЕН-2,69.4,0.21
2021-08-15 12:00,КСУ-БЕН-9,65,0.21
2021-08-15 18:00,КСУ БЕН-9,65.2,0.12
2021-08-16 00:00,КСУ БЕН-8,46.8,0.3
2021-08-16 06:00,КСУ БЕН 7,77.3,0.3
2021-08-16 12:00,КСУ БЕН-4,76.4,0.12
2021-08-16 18:00,КСУ БЕН-4,73.6,0.12
2021-08-17 00:00,КСУ БЕН-3,69.8,0.18
2021-08-17 06:00,КСУ-БЕН-2,83.8,0.15
2021-08-17 12:00,КСУ БЕН-1,70.8,0.21
2021-08-17 18:00,КСУ БЕН-1,63.7,0.21
2021-08-18 00:00,КСУ-БЕН-8,96.5,0.27
2021-08-18 06:00,КСУ-БЕН-9,89.6,0.18
2021-08-18 12:00,КСУ БЕН-9,71.6,0.12
2021-08-18 18:00,КСУ БЕН-9,81.4,0.12
2021-08-19 00:00,КСУ БЕН-8,61,0.15
2021-08-19 06:00,КСУ БЕН-8,80.4,0.21
2021-08-19 12:00,КСУ-БЕН-7,69.7,0.18
2021-08-19 18:00,КСУ БЕН-7,72,0.18
2021-08-20 00:00,КСУ-БЕН-7,62.9,0.15
2021-08-20 06:00,КСУ-БЕН-6,69.5,0.06
2021-08-20 12:00,КСУ БЕН-4,81.1,0.18
2021-08-20 18:00,КСУ БЕН-6,86.2,0.18
2021-08-21 00:00,КСУ БЕН-8,163.5,0.3
2021-08-21 04:00,КСУ-БЕН-1,165.3,0.3
2021-08-21 06:00,КСУ-БЕН-4,149.4,0.27
2021-08-21 10:00,КСУ БЕН-3,88.6,0.27
2021-08-21 12:00,КСУ БЕН-2,82.8,0.09
2021-08-21 18:00,КСУ БЕН-7,84.9,0.09
2021-08-22 00:00,КСУ БЕН-7,89.4,0.15
2021-08-22 06:00,КСУ БЕН-6,91,0.15
2021-08-22 12:00,КСУ БЕН-6,83.8,0.24
2021-08-22 18:00,КСУ БЕН-6,83.1,0.24
2021-08-23 00:00,КСУ БЕН-6,78.3,0.18
2021-08-23 06:00,КСУ-БЕН-3,97.4,0.18
2021-08-23 12:00,КСУ БЕН-4,79.8,0.15
2021-08-23 12:00,КСУ-БЕН-5,75.7,0.15
2021-08-23 18:00,КСУ БЕН-4,73.7,0.15
2021-08-24 00:00,КСУ БЕН-4,75.1,0.21
2021-08-24 06:00,КСУ-БЕН-4,57.6,0.21
2021-08-24 12:00,КСУ БЕН-3,69.5,0.2
2021-08-24 18:00,КСУ БЕН-3,83.9,0.2
2021-08-25 00:00,КСУ БЕН-2,93.2,0.3
2021-08-25 06:00,КСУ БЕН-2,86.1,0.3
2021-08-25 12:00,КСУ БЕН-1,67,0.18
2021-08-25 18:00,КСУ БЕН-1,56.8,0.18
2021-08-26 00:00,КСУ-БЕН-9,64.8,0.24
2021-08-26 06:00,КСУ БЕН-8,89.5,0.24
2021-08-26 12:00,КСУ БЕН-7,87.4,0.21
2021-08-26 18:00,КСУ БЕН-7,105.5,0.21
2021-08-27 00:00,КСУ БЕН-8,100.9,0.4
2021-08-27 06:00,КСУ-БЕН-4,98,0.4
2021-08-27 12:00,КСУ БЕН-1,56.9,0.21
2021-08-27 18:00,КСУ БЕН-2,71.4,0.21
2021-08-28 00:00,КСУ БЕН-2,77.1,0.18
2021-08-28 06:00,КСУ-БЕН-2,74.7,0.18
2021-08-28 12:00,КСУ-БЕН-1,75.9,0.24
2021-08-28 18:00,КСУ-БЕН-2,82,0.24
2021-08-29 00:00,КСУ-БЕН-4,81.6,0.27
2021-08-29 06:00,КСУ-БЕН-2,69.1,0.27
2021-08-29 12:00,КСУ-БЕН-9,65.4,0.24
2021-08-29 18:00,КСУ-БЕН-8,82.2,0.24
2021-08-30 00:00,КСУ-БЕН-7,66.5,0.24
2021-08-30 06:00,КСУ-БЕН-6,86.1,0.27
2021-08-30 12:00,КСУ-БЕН-3,103.7,0.21
2021-08-30 18:00,КСУ-БЕН-2,126.2,0.21
2021-08-30 21:00,КСУ-БЕН-7,66.1,0.3
2021-08-31 00:00,КСУ-БЕН-1,79.8,0.18
2021-08-31 06:00,КСУ-БЕН-9,100,0.18
2021-08-31 12:00,КСУ-БЕН-7,89.9,0.21
2021-08-31 18:00,КСУ-БЕН-6,87.5,0.21
2021-09-01 00:00,КСУ-БЕН-6,91.3,0.24
2021-09-01 00:00,КСУ-БЕН-6,91.3,0.24
2021-09-01 06:00,КСУ-БЕН-6,87.7,0.24
2021-09-01 12:00,КСУ-БЕН-4,91.6,0.15
2021-09-01 19:00,КСУ-БЕН-6,94.3,0.18
2021-09-02 00:00,КСУ-БЕН-3,91.1,0.15
2021-09-02 00:00,КСУ-БЕН-3,91.1,0.15
2021-09-02 06:00,КСУ-БЕН-2,87,0.15
2021-09-02 12:00,КСУ-БЕН-8,91.5,0.21
2021-09-02 18:00,КСУ-БЕН-1,87.6,0.21
2021-09-03 00:00,КСУ-БЕН-9,45.9,0.18
2021-09-03 06:00,КСУ-БЕН-7,67.8,0.18
2021-09-03 12:00,КСУ-БЕН-6,75.3,0.18
2021-09-03 18:00,КСУ-БЕН-3,113.7,0.18
2021-09-04 00:00,КСУ-БЕН-2,90.5,0.24
2021-09-04 00:00,КСУ-БЕН-2,90.5,0.24
2021-09-04 06:00,КСУ-БЕН-1,59.6,0.24
2021-09-04 12:00,КСУ-БЕН-9,62.7,0.24
2021-09-04 18:00,КСУ-БЕН-9,68.1,0.24
2021-09-05 00:00,КСУ-БЕН-8,63.9,0.24
2021-09-05 06:00,КСУ-БЕН-7,55.7,0.24
2021-09-05 12:00,КСУ-БЕН-6,75.6,0.24
2021-09-05 18:00,КСУ-БЕН-4,58.6,0.24
2021-09-06 00:00,КСУ-БЕН-3,64.4,0.15
2021-09-06 06:00,КСУ-БЕН-3,63.3,0.15
2021-09-06 12:00,КСУ-БЕН-1,59,0.3
2021-09-06 18:00,КСУ-БЕН-1,82.3,0.3
2021-09-07 00:00,КСУ-БЕН-9,65.6,0.12
2021-09-07 06:00,КСУ-БЕН-8,55.6,0.12
2021-09-07 12:00,КСУ-БЕН-7,64.1,0.18
2021-09-07 18:00,КСУ-БЕН-7,62.1,0.18
2021-09-08 00:00,КСУ-БЕН-7,70.9,0.21
2021-09-08 06:00,КСУ-БЕН-8,70.3,0.21
2021-09-08 12:00,КСУ-БЕН-8,70.3,0.15
2021-09-08 18:00,КСУ-БЕН-8,63.9,0.15
2021-09-09 00:00,КСУ-БЕН-9,60.8,0.21
2021-09-09 00:00,КСУ-БЕН-9,60.8,0.21
2021-09-09 06:00,КСУ-БЕН-9,69.1,0.21
2021-09-09 12:00,КСУ-БЕН-8,62.2,0.24
2021-09-09 18:00,КСУ-БЕН-8,83.9,0.24
2021-09-10 00:00,КСУ-БЕН-7,77.2,0.21
2021-09-10 06:00,КСУ-БЕН-7,84.4,0.21
2021-09-10 12:00,КСУ-БЕН-6,65.2,0.15
2021-09-10 18:00,КСУ-БЕН-4,64,0.15
2021-09-12 00:00,КСУ БЕН-6,68.2,0.15
2021-09-12 06:00,КСУ БЕН-3,60.2,0.15
2021-09-12 12:00,КСУ БЕН-3,64.9,0.15
2021-09-12 18:00,КСУ БЕН-3,65.1,0.15
2021-09-13 00:00,КСУ БЕН-2,78.7,0.15
2021-09-13 06:00,КСУ БЕН-1,71.1,0.15
2021-09-13 12:00,КСУ БЕН-9,71.4,0.24
2021-09-13 18:00,КСУ-БЕН-7,69.9,0.27
2021-09-14 00:00,КСУ БЕН-7,76.6,0.27
2021-09-14 06:00,КСУ БЕН-6,75.3,0.27
2021-09-14 12:00,КСУ БЕН-6,62.2,0.18
2021-09-14 18:00,КСУ БЕН-4,67.7,0.18
2021-09-15 00:00,КСУ БЕН-2,56.8,0.18
2021-09-15 06:00,КСУ БЕН-2,33.2,0.18
2021-09-15 08:00,КСУ-БЕН-6,55.7,0.12
2021-09-15 12:00,КСУ-БЕН-2,66.3,0.15
2021-09-15 16:00,КСУ-БЕН-8,63.8,0.09
2021-09-15 20:00,КСУ-БЕН-4,61.1,0.24
2021-09-16 00:00,КСУ БЕН-1,29.8,0.24
2021-09-16 04:00,КСУ БЕН-7,39.7,0.21
2021-09-16 08:00,КСУ БЕН-3,75.8,0.24
2021-09-16 12:00,КСУ БЕН-1,54.2,0.27
2021-09-16 16:00,КСУ БЕН-8,61.7,0.24
2021-09-16 20:00,КСУ БЕН-4,45.9,0.23
2021-09-17 00:00,КСУ БЕН-1,52.4,0.21
2021-09-17 04:00,КСУ БЕН-7,57.3,0.21
2021-09-17 08:00,КСУ БЕН-3,60.77,0.3
2021-09-17 12:00,КСУ БЕН-9,67.3,0.2
2021-09-17 16:00,КСУ БЕН-6,41,0.1
2021-09-17 20:00,КСУ БЕН-2,55.2,0.3
2021-09-17 20:00,КСУ БЕН-3,120.9,0.27
2021-09-18 00:00,КСУ БЕН-1,54.9,0.21
2021-09-18 04:00,КСУ БЕН-9,56.5,0.18
2021-09-18 08:00,КСУ БЕН-4,78.2,0.24
2021-09-18 12:00,КСУ БЕН-6,56.2,0.27
2021-09-18 16:00,КСУ БЕН-4,68.3,0.27
2021-09-18 20:00,КСУ БЕН-2,66.7,0.24
2021-09-19 00:00,КСУ БЕН-8,71.3,0.24
2021-09-19 04:00,КСУ БЕН-8,62.4,0.27
2021-09-19 08:00,КСУ БЕН-3,97.9,0.2
2021-09-19 12:00,КСУ БЕН-3,76.7,0.18
2021-09-19 16:00,КСУ БЕН-1,48,0.12
2021-09-19 20:00,КСУ БЕН-7,65.6,0.18
2021-09-20 00:00,КСУ БЕН-4,67.22,0.21
2021-09-20 04:00,КСУ БЕН-3,54.5,0.24
2021-09-20 08:00,КСУ БЕН-9,65,0.24
2021-09-20 12:00,КСУ БЕН-8,62.9,0.21
2021-09-20 18:00,КСУ БЕН-9,101,0.27
2021-09-21 00:00,КСУ- БЕН-2,63.2,0.27
2021-09-21 06:00,КСУ БЕН-2,79,0.21
2021-09-21 12:00,КСУ БЕН-2,62.2,0.24
2021-09-21 17:00,КСУ БЕН-9,76.3,0.24
2021-09-22 00:00,КСУ БЕН-1,83.2,0.4
2021-09-22 04:00,КСУ БЕН-7,83.2,0.3
2021-09-22 06:00,КСУ БЕН-9,88,0.3
2021-09-22 09:00,КСУ БЕН-6,87.7,0.27
2021-09-22 10:00,КСУ БЕН-8,91.1,0.27
2021-09-22 13:00,КСУ БЕН-2,82.2,0.4
2021-09-22 18:00,КСУ БЕН-2,104.1,0.9
2021-09-22 20:00,КСУ БЕН-6,132.6,1.2
2021-09-23 00:00,КСУ БЕН 1,154.1,0.5
2021-09-23 02:00,КСУ БЕН-4,130.6,0.7
2021-09-23 04:00,КСУ БЕН-7,156.6,0.6
2021-09-23 06:00,КСУ БЕН-2,110,0.7
2021-09-23 08:00,КСУ БЕН-4,135.4,1
2021-09-23 12:00,КСУ БЕН-2,160.3,0.7
2021-09-23 14:00,КСУ БЕН-6,119.3,0.3
2021-09-23 16:00,КСУ БЕН-8,97.5,0.27
2021-09-23 18:00,КСУ-БЕН-1,141,0.18
2021-09-23 22:00,КСУ БЕН-7,105.9,0.8
2021-09-24 00:00,КСУ БЕН -1,115.8,0.27
2021-09-24 04:00,КСУ БЕН-8,65.6,0.18
2021-09-24 06:00,КСУ БЕН 1,74.2,0.18
2021-09-24 12:00,КСУ БЕН 9,72.1,0.18
2021-09-24 18:00,КСУ БЕН 8,76.2,0.21
2021-09-25 00:00,КСУ БЕН 6,96.3,0.3
2021-09-25 06:00,КСУ БЕН-4,27.4,0.3
2021-09-25 10:00,КСУ БЕН-9,39.7,0.3
2021-09-25 12:00,КСУ БЕН-4,31.4,0.3
2021-09-25 18:00,КСУ БЕН-1,31.8,0.3
2021-09-26 00:00,КСУ-БЕН-1,27.1,0.3
2021-09-26 06:00,КСУ БЕН-7,27.8,0.3
2021-09-26 12:00,КСУ БЕН-7,21.5,0.3
2021-09-26 18:00,КСУ БЕН-6,57.5,0.15
2021-09-27 00:00,КСУ БЕН-3,64.7,0.2
2021-09-27 06:00,КСУ-БЕН-2,43.9,0.09
2021-09-27 12:00,КСУ-БЕН-9,43.1,0.15
2021-09-27 18:00,КСУ-БЕН-6,39,0.15
2021-09-28 00:00,КСУ-БЕН-3,26.7,0.09
2021-09-28 05:00,КСУ-БЕН-3,184.5,0.15
2021-09-28 08:00,КСУ-БЕН-7,65.9,0.12
2021-09-28 10:00,КСУ-БЕН-9,50.3,0.06
2021-09-28 16:00,КСУ-БЕН-6,40.5,0.06
2021-09-28 22:00,КСУ-БЕН-3,66.1,0.12
2021-09-28 22:00,КСУ-БЕН-3,66.1,0.12
2021-09-29 04:00,КСУ БЕН-2,42.9,0.12
2021-09-29 10:00,КСУ БЕН-8,50.4,0.09
2021-09-29 16:00,КСУ БЕН-6,103.3,0.09
2021-09-29 22:00,КСУ БЕН-2,161.1,0.18
2021-09-29 22:00,КСУ-БЕН-2,161.1,0.18
2021-09-30 02:00,КСУ-БЕН-7,83.3,0.18
2021-09-30 04:00,КСУ-БЕН-9,73.4,0.12
2021-09-30 10:00,КСУ-БЕН-7,65.5,0.12
2021-09-30 16:00,КСУ-БЕН-3,66.2,0.12
2021-09-30 22:00,КСУ-БЕН-9,67.9,0.09
2021-10-01 04:00,КСУ-БЕН-7,51.6,0.27
2021-10-01 10:00,КСУ-БЕН-4,75.9,0.21
2021-10-01 16:00,КСУ-БЕН-1,111.7,0.06
2021-10-01 22:00,КСУ-БЕН-8,40.6,0.03
2021-10-01 22:00,КСУ-БЕН-8,40.6,0.03
2021-10-02 10:00,КСУ-БЕН-2,121,0.03
2021-10-02 12:00,КСУ-БЕН-4,87.9,0.03
2021-10-02 15:00,КСУ-БЕН-2,71.5,0.03
2021-10-02 16:00,КСУ-БЕН-9,229.8,0.03
2021-10-02 18:00,КСУ-БЕН-2,117.5,0.03
2021-10-02 22:00,КСУ-БЕН-8,159.2,0.12
2021-10-02 22:00,КСУ-БЕН-8,159.2,0.12
2021-10-03 04:00,КСУ БЕН-6,51.4,0.24
2021-10-03 10:00,КСУ БЕН-3,81.9,0.27
2021-10-03 16:00,КСУ БЕН-2,149.1,0.21
2021-10-03 17:00,КСУ БЕН-3,115.3,0.21
2021-10-03 20:00,КСУ БЕН-8,96,0.21
2021-10-03 22:00,КСУ БЕН-1,60.5,0.18
2021-10-03 22:00,КСУ-БЕН-1,60.5,0.18
2021-10-04 04:00,КСУ-БЕН-9,74.5,0.18
2021-10-04 10:00,КСУ-БЕН-7,57.4,0.4
2021-10-04 16:00,КСУ БЕН-4,101.7,0.12
2021-10-04 22:00,КСУ БЕН-1,79.7,0.27
2021-10-04 22:00,КСУ-БЕН-1,81.9,0.27
2021-10-05 04:00,КСУ-БЕН-8,87.6,0.21
2021-10-05 10:00,КСУ-БЕН-6,114.6,0.27
2021-10-05 12:00,КСУ-БЕН-8,116.4,0.27
2021-10-05 15:00,КСУ-БЕН-3,140.1,0.4
2021-10-05 17:00,КСУ-БЕН-6,190.6,0.4
2021-10-05 19:00,КСУ-БЕН-7,266.9,0.4
2021-10-05 20:00,КСУ-БЕН-8,257.6,0.5
2021-10-05 21:00,КСУ-БЕН-9,205.3,0.5
2021-10-05 22:00,КСУ-БЕН-1,123,0.27
2021-10-05 23:00,КСУ-БЕН-2,237.8,0.24
2021-10-06 00:00,КСУ-БЕН-3,237.8,0.27
2021-10-06 01:00,КСУ БЕН-4,237.1,0.24
2021-10-06 02:00,КСУ БЕН-6,219.3,0.15
2021-10-06 03:00,КСУ БЕН-7,196.9,0.21
2021-10-06 04:00,КСУ БЕН-7,207.2,0.3
2021-10-06 06:00,КСУ БЕН-9,203.3,0.21
2021-10-06 08:00,КСУ БЕН-2,221.1,0.4
2021-10-06 11:00,КСУ БЕН-6,209.5,0.6
2021-10-06 14:00,КСУ БЕН - 9,5.6,0.27
2021-10-06 15:00,КСУ БЕН-1,5.2,0.27
2021-10-06 17:00,КСУ БЕН-3,126.9,0.27
2021-10-06 20:00,КСУ БЕН-7,106.5,0.3
2021-10-06 22:00,КСУ БЕН-1,106.7,0.3
2021-10-06 22:00,КСУ БЕН-1,106.7,0.3
2021-10-07 04:00,КСУ БЕН-8,112.1,0.04
2021-10-07 10:00,КСУ БЕН-6,131.3,0.6
2021-10-07 14:00,КСУ БЕН-1,110.4,0.3
2021-10-07 17:00,КСУ БЕН-6,103.5,0.3
2021-10-07 22:00,КСУ БЕН-1,71.4,0.24
2021-10-07 22:00,КСУ БЕН-1,71.4,0.24
2021-10-08 04:00,КСУ БЕН-8,105,0.03
2021-10-08 10:00,КСУ БЕН-6,116.9,0.27
2021-10-08 16:00,КСУ БЕН-2,115.5,0.27
2021-10-08 20:00,КСУ БЕН-8,122.5,0.24
2021-10-08 22:00,КСУ БЕН-1,99.7,0.24
2021-10-08 22:00,КСУ БЕН-1,99.7,0.24
2021-10-09 04:00,КСУ БЕН-9,114.5,0.27
2021-10-09 10:00,КСУ БЕН-7,127.4,0.18
2021-10-09 16:00,КСУ БЕН-6,111.8,0.24
2021-10-09 22:00,КСУ БЕН-3,157.3,0.24
2021-10-09 22:00,КСУ БЕН-3,157.3,0.24
2021-10-10 04:00,КСУ БЕН-2,92.2,0.21
2021-10-10 10:00,КСУ БЕН-9,103.4,0.3
2021-10-10 16:00,КСУ БЕН-7,111.4,0.27
2021-10-10 22:00,КСУ БЕН-6,123,0.21
2021-10-10 22:00,КСУ БЕН-6,123,0.21
2021-10-11 10:00,КСУ БЕН-1,136.1,0.3
2021-10-11 16:00,КСУ БЕН-7,126.2,0.24
2021-10-11 22:00,КСУ БЕН-6,63.5,0.27
2021-10-11 22:00,КСУ БЕН-6,63.5,0.27
2021-10-12 04:00,КСУ БЕН-4,116.9,0.3
2021-10-12 10:00,КСУ БЕН-3,123,0.27
2021-10-12 16:00,КСУ БЕН-9,147.9,0.3
2021-10-12 22:00,КСУ БЕН-7,157.5,0.3
2021-10-12 22:00,КСУ БЕН-7,157.5,0.3
2021-10-13 04:00,КСУ БЕН-4,126.4,0.27
2021-10-13 10:00,КСУ БЕН-3,65.7,0.21
2021-10-13 13:00,КСУ БЕН-7,105.5,0.21
2021-10-13 16:00,КСУ БЕН-1,92.7,0.24
2021-10-13 22:00,КСУ БЕН-9,157.9,0.27
2021-10-13 22:00,КСУ БЕН-9,157.9,0.27
2021-10-14 04:00,КСУ БЕН-7,143.4,0.24
2021-10-14 10:00,КСУ БЕН -6,124.1,0.3
2021-10-14 16:00,КСУ БЕН-3,154.2,0.3
2021-10-14 17:00,КСУ БЕН -4,132.4,0.3
2021-10-14 22:00,КСУ БЕН -1,137.8,0.18
2021-10-14 22:00,КСУ БЕН -1,137.8,0.18
2021-10-15 04:00,КСУ БЕН -8,166.9,0.18
2021-10-15 10:00,КСУ БЕН - 7,155.7,0.24
2021-10-15 16:00,КСУ БЕН-4,170.7,0.24
2021-10-15 22:00,КСУ БЕН-2,150.3,0.27
2021-10-15 22:00,КСУ БЕН-2,150.3,0.27
2021-10-16 05:00,КСУ БЕН-2,127.4,0.27
2021-10-16 10:00,КСУ БЕН-7,148.6,0.3
2021-10-16 16:00,КСУ БЕН - 4,170.9,0.3
2021-10-16 17:00,КСУ БЕН-7,147.1,0.3
2021-10-16 22:00,КСУ БЕН-3,128.6,0.27
2021-10-17 08:00,КСУ БЕН - 6,126.7,0.27
2021-10-17 10:00,КСУ БЕН - 8,126.9,0.27
2021-10-17 16:00,КСУ БЕН -6,117.9,0.3
2021-10-17 22:00,КСУ БЕН -3,160,0.27
2021-10-18 04:00,КСУ-БЕН-1,121.7,0.27
2021-10-18 10:00,КСУ-БЕН-9,107.7,0.21
