Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды
2023-02-01 00:00:00,6.6,15,6.3,14,68,4.4,54,63,75,1.1,49,52,40,9,15.8,52,5.2,4.9,56,125.1,0,16.3,56.7,5,4.6,59.8,193.6,0,212,76.797,0,33
2023-02-01 02:00:00,6.5,15,6.3,14,65,4.4,54,63,75,0.9,49,53,30,9,16.1,53.2,5.2,4.8,56.7,127.2,0,16.4,48.2,5,4.8,50.6,224.9,0.2,231,84.009,0,33
2023-02-01 04:00:00,6.3,15,6,14,65,4.4,54,63,75,1.1,49,53,30,9,15.9,55.1,5.2,4.8,59,142.8,0,16.3,56.1,5,4.8,59,146.7,0,137,45.176,0,33
2023-02-01 06:00:00,6.5,15,6.1,14,65,4.4,53,66,74,0.6,49,52,39,9,15.9,53.7,4.9,4.6,57.4,262.1,0.2,16.2,57.6,4.9,4.6,60,176.8,0,153,52.083,0,33
2023-02-01 08:00:00,6.5,15,6,14,66,4.4,55,63,75,1,49,52,40,9,15.3,52.6,5,4.7,56.3,125.2,0,16,54,5,4.7,56.8,133.5,0,164,56.828,0,33
2023-02-01 10:00:00,6.3,15,6.1,14,66,4.5,54,63,75,1.1,49,52,40,9,16.2,54,5.1,4.8,58.2,133.5,0,16.6,56.8,5.1,4.8,59.7,165.7,0,174,61.114,0,33
2023-02-01 12:00:00,6.4,15,6.1,14,66,4.5,54,64,75,1,49,52,40,9,16.5,54.3,4.8,4.6,58,261,0.2,16.8,53.5,4.9,4.5,55.9,132.9,0,185,65.773,0,33
2023-02-01 14:00:00,6.4,15,6.1,14,66,4.5,54,63,75,0.9,48,52,40,9,14.8,52.4,5.1,4.7,55.9,126,0,15.4,56.5,5,4.7,58.9,144.7,0,200,71.987,0,33
2023-02-01 16:00:00,6.7,15,6.3,14,64,4.6,55,63,75,1,46,52,40,9,16.4,53.6,5,4.8,57.8,130.5,0,16.7,52.5,4.9,4.7,55.5,132.9,0,212,76.797,0,33
2023-02-01 18:00:00,6.2,15,6,14,64,4.4,54,63,75,0.8,49,52,40,16,14.6,55.9,5,4.8,59.3,146.7,0,15.3,55.5,4.9,4.7,57.9,139,0,239,86.858,0,33
2023-02-01 20:00:00,6.5,15,5.8,14,64,4.3,54,63,75,1,49,52,40,9,16.1,51.6,5,4.8,55.8,256.5,0.2,16.5,53,4.9,4.7,56.4,271.5,0.2,135,44.315,0,33
2023-02-02 00:00:00,6.7,15,5.9,14,64,4.4,54,63,75,1,49,52,40,9,16.3,54.7,5,4.8,58.8,137.2,0,16.6,53.8,4.9,4.7,57.2,266.3,0.2,160,55.105,0,33
2023-02-02 02:00:00,6.6,15,6.1,14,65,4.4,54,63,75,1,49,53,40,9,15.6,52.2,5.2,4.8,55.9,252.3,0.2,15.9,54.4,5,4.8,57.2,136.5,0,177,62.391,0,33
2023-02-02 04:00:00,6.8,15,6.1,14,65,4.5,54,63,75,1,49,53,40,9,15.7,53.2,5.2,4.8,56.9,125.3,0,16.2,55.4,5,4.8,58.7,273.2,0.2,186,66.193,0,33
2023-02-02 06:00:00,6.4,15,6.2,14,65,4.6,54,63,75,1,49,51,40,9,15.9,56.1,5,4.7,59.7,166.8,0,16.3,55.2,5,4.7,57.9,139.7,0,203,73.205,0,33
2023-02-02 08:00:00,6.4,15,6,14,66,4.5,55,64,75,1,49,51,40,9,15.8,52.5,5,4.7,56.1,123.6,0,16.1,53.4,5,4.7,55.9,134,0,214,77.582,0,33
2023-02-02 10:00:00,6.5,15,6.2,14,65,4.6,55,65,75,1,49,52,40,9,15.8,54.1,5.1,4.8,57.8,128.4,0,16.2,55.9,5,4.7,58.8,143.3,0,107,32.462,0,33
2023-02-02 12:00:00,6.3,15,6.1,14,66,4.5,54,63,75,1,49,52,40,9,16,52.8,5,4.7,56.3,251.6,0.2,16.4,54.4,5,4.7,57,135.4,0,118,37.064,0,33
2023-02-02 14:00:00,6.6,15,6.3,14,68,4.6,55,64,75,1.1,50,52,40,9,15.9,52.1,4.9,4.7,56.4,125.1,0,16.2,53.3,4.7,4.6,57.2,265.5,0.2,129,41.741,0,33
2023-02-02 16:00:00,6.4,15,5.9,14,66,4.5,54,64,75,1.1,49,52,40,9,16.1,54.8,5.1,4.8,59,141,0,16.4,54.3,5,4.7,57.4,138.1,0,143,47.763,0,33
2023-02-02 18:00:00,6.7,15,6.2,14,66,4.5,54,64,75,1.1,48,52,40,9,16.1,51.4,5.1,4.8,55.6,124.2,0,16.5,51.9,5,4.7,55.2,133.7,0,154,52.515,0,33
2023-02-02 20:00:00,6.4,15,6.1,14,66,4.5,54,64,75,1,47,52,40,9,16,54.2,5.1,4.8,58.2,133.1,0,16.3,56.6,5,4.7,59.6,157.2,0,168,58.546,0,33
2023-02-03 00:00:00,6.4,15,6.1,14,66,4.5,54,64,75,1.1,49,52,40,9,16.3,51.9,5.1,4.8,56.2,124.9,0,16.6,56.7,5,4.7,59.9,189,0,199,71.58,0,33
2023-02-03 02:00:00,6.7,15,6.3,14,65,4.5,54,63,75,1,49,53,40,9,15.8,54.7,5.2,4.8,58.7,135.2,0,16.2,52.7,5,4.8,55.7,133.9,0,217,78.748,0,33
2023-02-03 04:00:00,6.4,15,5.9,14,65,4.4,53,63,75,1.1,49,53,40,9,15.7,51,5.2,4.8,55.1,234.9,0.2,16.1,55.9,5,4.8,58.9,144.8,0,229,83.277,0,33
2023-02-03 06:00:00,6.3,15,6,14,65,4.5,55,63,75,1.1,49,52,40,9,16.1,52.4,5,4.7,56.5,124.7,0,16.4,52.4,4.9,4.6,55.4,132.9,0,126,40.459,0,33
2023-02-03 08:00:00,6.6,15,6.1,14,64,4.6,55,64,75,1,50,52,40,9,15.9,55.2,4.9,4.7,58.6,135,0,16.2,56.2,4.9,4.6,58.5,141.8,0,136,44.745,0,33
2023-02-03 10:00:00,6.4,15,6.1,14,64,4.6,54,63,75,1.1,50,52,40,9,15.6,53.2,5,4.7,57.2,259,0.2,16.2,52.1,4.9,4.6,55.1,133.3,0,151,51.219,0,33
2023-02-03 12:00:00,6.4,15,6.2,14,66,4.6,55,64,75,1.1,49,52,40,9,15.8,52,5,4.7,55.8,124.4,0,16.2,54.7,5,4.7,57.7,138.6,0,162,55.967,0,33
2023-02-03 14:00:00,6.5,15,6.1,15,65,4.5,55,65,75,1.2,49,52,40,9,16,53.8,5.1,4.8,57.9,130.7,0,16.4,52.1,5,4.7,55,133.2,0,176,61.966,0,33
2023-02-03 16:00:00,6.6,15,6.3,14,66,4.6,54,65,75,1.2,49,52,40,9,16,52.9,5.2,4.8,56.8,257.9,0.2,16.4,55.7,5,4.7,58.8,145.6,0,189,67.449,0,33
2023-02-03 18:00:00,6.5,15,6.1,14,66,4.5,54,65,75,1.1,47,52,40,9,15.9,51.2,5.2,4.8,55.1,123.3,0,16.3,57.1,5,4.7,59.6,156.4,0,199,71.58,0,33
2023-02-03 20:00:00,6.5,15,6.1,14,66,4.5,55,65,75,0.9,48,52,40,9,14.9,53,5.2,4.8,57.1,128,0,15.4,53.6,5,4.7,56.5,134.3,0,221,80.283,0,33
2023-02-04 00:00:00,6.5,15,6.3,14,66,4.5,54,65,75,1.1,50,52,40,9,16.1,51,5.2,4.8,54.9,217.4,0,16.4,53,5,4.7,55.8,133.1,0,137,45.176,0,33
2023-02-04 02:00:00,6.4,15,6.2,14,65,4.5,54,63,75,1.1,49,53,40,9,15.8,52.8,5.2,4.8,56.9,127,0,16.1,56.5,5,4.8,59.6,156.2,0,146,49.058,0,33
2023-02-04 04:00:00,6.5,15,6.3,14,65,4.5,54,63,75,1.1,49,53,40,9,15.6,55.5,5.2,4.8,59.3,145.1,0,16,53.3,5,4.8,56.2,133.7,0,156,53.379,0,33
2023-02-04 06:00:00,6.5,15,6.1,14,66,4.5,54,64,75,1,50,52,40,9,16.1,56.4,5,4.7,59.7,170.7,0,16.4,54.3,5,4.7,56.7,134.9,0,170,59.404,0,33
2023-02-04 08:00:00,6.5,15,6.3,14,65,4.5,54,64,75,1,50,52,40,9,16.3,51.9,5,4.6,55.5,125.1,0,16.6,55.3,4.8,4.6,58.6,275.1,0.2,184,65.353,0,33
2023-02-04 10:00:00,6.4,15,6.2,14,66,4.6,55,66,75,1,49,52,40,9,15.9,53.7,5,4.7,57.6,130.1,0,16.2,54,5,4.6,56.8,135.1,0,197,70.761,0,33
2023-02-04 12:00:00,6.6,15,6.3,14,65,4.5,54,64,75,1.1,50,52,40,9,16.1,55.5,4.9,4.6,59.6,194.6,0,16.4,55.9,4.9,4.6,59.6,231,0,185,65.773,0,33
2023-02-04 14:00:00,6.5,15,6,14,66,4.4,55,64,75,1.1,50,52,41,9,16.2,52,5,4.6,55.8,125,0,16.5,54.1,4.9,4.6,57.2,135.6,0,198,71.171,0,33
2023-02-04 16:00:00,6.5,15,6.3,14,66,4.5,55,64,75,1,49,52,40,9,16,54.8,5,4.7,58.4,133.2,0,16.2,52.7,5,4.6,55.4,245.9,0.2,212,76.797,0,33
2023-02-04 18:00:00,6.5,15,6.1,14,66,4.4,54,64,75,1,48,52,40,9,16.1,55.8,5,4.7,59.5,156.3,0,16.3,53.6,5,4.6,56.3,133.8,0,226,82.167,0,33
2023-02-04 20:00:00,6.5,15,6.2,14,66,4.5,54,64,75,1.1,47,52,40,9,16.1,51.5,5,4.7,56,125.4,0,16.4,51.5,5,4.6,55,149,0.2,94,27.161,0,33
2023-02-05 00:00:00,6.7,15,6.3,14,66,4.5,54,64,75,0.9,49,52,40,9,16.6,54.7,5,4.7,58.7,139.1,0,17,57,5,4.6,59.5,157.9,0,131,42.598,0,33
2023-02-05 02:00:00,6.4,15,6.1,14,65,4.4,54,63,75,1,49,53,40,9,15.3,51.8,5.2,4.8,55.6,126,0,15.7,54.1,5,4.8,57.1,135.6,0,143,47.763,0,33
2023-02-05 04:00:00,6.5,15,6.2,14,65,4.4,54,63,75,1.1,49,53,40,9,16.2,52.8,5.2,4.8,57.1,129.9,0,16.6,55.2,5,4.8,58.8,275.3,0.2,156,53.379,0,33
2023-02-05 06:00:00,6.6,15,6.1,14,65,4.4,53,63,75,1,49,53,40,9,15.9,53.6,5.2,4.8,57.6,261.3,0.2,16.3,55.6,5,4.8,58.4,140.5,0,167,58.117,0,33
2023-02-05 08:00:00,6.4,15,5.9,14,66,4.3,54,64,75,1,49,51,40,9,15.9,52.2,4.9,4.6,55.5,125.5,0,16.3,53.8,4.9,4.5,56.8,267.7,0.2,180,63.664,0,33
2023-02-05 10:00:00,6.4,15,6.1,14,65,4.5,55,64,75,0.9,49,51,40,9,16.5,53.6,4.9,4.6,57.8,131.4,0,16.9,55,4.8,4.5,58,139,0,194,69.525,0,33
2023-02-05 12:00:00,6.4,15,6.2,14,66,4.4,55,66,75,1,49,51,40,9,15.8,52.1,5.1,4.8,55.6,123.5,0,16.3,54,4.9,4.6,56.7,134.3,0,103,30.813,0,33
2023-02-05 14:00:00,6.7,15,6.4,14,66,4.5,55,64,75,1.1,49,51,40,9,16.1,54.7,5,4.7,58.5,134.6,0,16.4,51.9,4.9,4.6,55,235.3,0.2,114,35.38,0,33
2023-02-05 16:00:00,6.3,15,6.1,14,64,4.5,54,64,75,1.1,49,51,40,9,16,51.1,4.9,4.6,55,124.1,0,16.4,55.7,4.8,4.6,58.7,143.1,0,127,40.886,0,33
2023-02-05 18:00:00,6.5,15,6.2,14,64,4.4,55,64,75,1.1,49,51,40,9,16.9,53.2,4.9,4.6,57.7,127.8,0,17.1,53.3,4.9,4.6,56.6,134.8,0,139,46.037,0,33
2023-02-05 20:00:00,6.6,15,6.1,14,64,4.4,53,64,75,1,48,51,40,9,16.2,54.3,4.9,4.6,59.1,145.2,0,16.5,54.8,4.9,4.6,58.6,142.8,0,152,51.651,0,33
2023-02-06 00:00:00,6.6,15,6,14,64,4.4,54,64,75,1,46,51,40,9,15.4,53.2,4.9,4.6,57.4,128.8,0,15.8,56.9,4.9,4.6,60.1,203.7,0,177,62.391,0,33
2023-02-06 02:00:00,6.4,15,6.1,14,65,4.5,53,63,75,1,49,53,40,9,15.8,56.2,5.2,4.8,59.6,194.7,0,16.3,54.9,5,4.8,57.7,136.9,0,192,68.697,0,33
2023-02-06 04:00:00,6.4,15,6.1,14,65,4.4,54,63,75,1,49,53,40,9,16.3,56.2,5.1,4.8,59.7,158,0,16.6,53,5.1,4.8,55.6,132.8,0,206,74.413,0,33
2023-02-06 06:00:00,6.6,15,6,14,65,4.4,55,64,75,1,50,50,40,9,15.9,51.8,5,4.7,55.5,125.4,0,16.3,55.1,5,4.7,57.8,137.6,0,218,79.134,0,33
2023-02-06 08:00:00,6.5,15,6,14,66,4.5,55,66,75,1,50,53,40,18,15.7,54,5.1,4.7,58,130.6,0,16.2,52.4,5,4.6,55.4,132.8,0,107,32.462,0,33
2023-02-06 10:00:00,6.3,15,6.1,14,65,4.6,54,64,75,1,49,53,40,9,15.9,54,5.2,4.7,57.5,260.5,0.2,16.2,55.2,5.1,4.7,58.2,139.2,0,115,35.8,0,33
2023-02-06 12:00:00,6.5,15,6.2,14,65,4.6,55,64,75,1.1,50,53,40,9,16.3,52.7,5.1,4.7,57,127.5,0,16.6,52.6,5.1,4.7,56.1,134.6,0,129,41.741,0,33
2023-02-06 14:00:00,6.5,15,6.3,14,66,4.5,54,64,75,0.9,50,53,41,9,16.3,55.5,5,4.7,59.2,250.6,0,16.6,54.4,5,4.7,57.6,268.9,0.2,140,46.468,0,33
2023-02-06 16:00:00,6.5,15,6,14,66,4.5,55,64,75,1.2,50,53,41,9,15.7,49.5,5.1,4.7,53.4,100.1,0.2,16.1,55.5,5.1,4.7,58.4,140.7,0,152,51.651,0,33
2023-02-06 18:00:00,6.6,15,6.1,14,65,4.5,54,64,75,1,49,53,41,9,16.2,55.4,5.1,4.7,59.2,141.8,0,16.5,54.4,5.1,4.7,57.1,136.1,0,165,57.258,0,33
