Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды
2023-03-24 18:00:00,7.2,14,6.6,14,68,5.3,60,66,75,1.5,55,51,30,9,25.4,58.3,5.8,5.4,61.1,124.3,0.2,23.6,58.6,6,5.5,61.9,137,0.2,160,55.105,0,50
2023-03-24 20:00:00,7.2,14,6.6,14,66,5.3,60,66,75,1.3,54,51,30,9,25.1,57.4,5.8,5.4,60.6,123.5,0,26.8,60,6,5.5,63,140,0,175,61.54,0,50
2023-03-25 00:00:00,7.3,14,6.6,14,65,5.3,59,65,75,1.5,55,51,30,9,35.5,56.9,5.8,5.4,60.2,122.8,0,35.6,61,6,5.5,64,145.8,0,214,77.582,0,50
2023-03-25 02:00:00,7,14,6.7,14,65,5.3,60,66,75,1.6,55,51,30,9,35.9,59.9,5.9,5.5,63.5,135.6,0,36,61.7,5.9,5.4,64.7,218,0,135,44.315,0,50
2023-03-25 04:00:00,7.1,14,6.7,14,65,5.3,60,66,75,1.5,55,51,30,9,36.5,57.9,5.9,5.5,61.2,124.8,0,36.8,58,5.9,5.4,60.7,136.1,0,110,33.708,0,50
2023-03-25 06:00:00,7,14,6.7,14,65,5.3,60,66,75,1.5,55,51,30,9,36.7,58.3,5.9,5.5,61.7,125.1,0,36.8,61.2,5.9,5.4,64.1,230.8,0,127,40.886,0,50
2023-03-25 08:00:00,7,14,6.7,14,65,5.3,60,66,75,1.5,55,51,30,9,36.7,58.3,5.9,5.5,61.7,125.1,0,36.8,61.2,5.9,5.4,64.1,230.8,0,149,50.354,0,50
2023-03-25 10:00:00,7.1,14,6.7,14,70,5.3,59,67,75,1.5,55,52,30,9,31,57.1,5.9,5.5,60.8,122,0,33.3,55.7,5.9,5.4,59.8,155.7,0,166,57.688,0,50
2023-03-25 12:00:00,7.1,14,6.7,14,63,5.3,59,67,75,1.5,55,52,30,9,34.9,59.6,6,5.5,64,145.3,0,34.3,57.8,5.9,5.5,61.7,135.9,0,187,66.613,0,50
2023-03-25 14:00:00,7.1,14,6.7,14,63,5.3,59,67,75,1.5,55,52,30,9,35.2,57.3,6,5.5,60.2,150.2,0,35,58.3,5.9,5.5,61.3,127.8,0,206,74.413,0,50
2023-03-25 16:00:00,7.1,14,6.7,14,67,5.3,59,67,75,1.5,55,52,30,9,35.5,60,6,5.5,63,168.3,0,35.2,59.8,5.9,5.5,63.2,145.9,0,113,34.961,0,50
2023-03-25 18:00:00,7,14,6.7,14,67,5.3,59,67,75,1.5,55,52,30,9,35.6,56.9,6,5.5,60.2,123.1,0,35.8,60.2,5.9,5.5,63.1,141.5,0,122,38.757,0,50
2023-03-25 20:00:00,7.1,14,6.5,14,67,5.2,59,67,75,1.3,55,52,30,9,35.7,60.1,6,5.5,63.7,134.6,0,36,62.1,5.9,5.5,65,189,0,140,46.468,0,50
2023-03-26 00:00:00,7.2,14,6.5,14,65,5.2,60,66,75,1.4,55,52,30,9,23.4,59.5,6,5.5,62.9,128.8,0,25.4,61.3,5.9,5.5,64.2,251.6,0,175,61.54,0,50
2023-03-26 02:00:00,7,14,6.5,14,65,5.2,59,66,75,1.5,55,51,30,9,35.5,58,5.9,5.5,61.3,240.7,0.2,35.8,62.4,5.9,5.4,65.3,162.2,0,193,69.112,0,50
2023-03-26 04:00:00,7.2,14,6.5,14,65,5.3,59,66,75,1.5,55,51,30,9,35.9,58,5.9,5.5,61.4,122.9,0,36.2,61.5,5.9,5.4,64.6,147.5,0,212,76.797,0,50
2023-03-26 06:00:00,7.4,14,6.5,14,65,5.2,58,66,75,1.5,55,51,30,9,35.9,60.9,5.9,5.5,64.1,234.7,0,36.3,60.5,5.9,5.4,63.1,263.7,0.2,94,27.161,0,50
2023-03-26 08:00:00,7.4,14,6.5,14,65,5.2,58,66,75,1.5,55,51,30,9,35.9,60.9,5.9,5.5,64.1,234.7,0,36.3,60.5,5.9,5.4,63.1,263.7,0.2,118,37.064,0,50
2023-03-26 10:00:00,7.2,14,6.5,14,65,5.2,58,66,75,1.5,55,51,30,9,36.5,57.5,5.9,5.5,63.5,145.7,0,36.7,57.6,5.9,5.4,63,215.8,0.2,131,42.598,0,50
2023-03-26 12:00:00,7.2,14,6.5,14,65,5.2,58,66,75,1.5,55,51,30,9,36.5,57.5,5.9,5.5,63.5,145.7,0,36.7,57.6,5.9,5.4,63,215.8,0.2,153,52.083,0,50
2023-03-26 14:00:00,7.1,14,6.5,14,67,5.2,58,67,75,1.5,55,51,30,9,36.5,57.4,6,5.5,60.5,117.7,0.2,36.3,57.5,5.9,5.4,60.4,135.4,0.2,167,58.117,0,50
2023-03-26 16:00:00,7.1,14,6.5,14,67,5.2,58,67,75,1.5,55,51,30,9,36.5,57.4,6,5.5,60.5,117.7,0.2,36.3,57.5,5.9,5.4,60.4,135.4,0.2,185,65.773,0,50
2023-03-26 18:00:00,7.3,14,6.5,14,67,5.2,58,67,75,1.5,55,51,30,9,35.5,59.5,6,5.5,62.7,244.1,0.2,35.8,60.3,5.9,5.4,63.3,258.4,0.2,148,49.922,0,50
2023-03-26 20:00:00,7.1,14,6.3,14,67,5.2,60,67,75,1.3,55,51,30,9,25.9,58.3,6,5.5,61.6,123.2,0,26.4,57.5,5.9,5.4,60.2,136.9,0,91,25.964,0,50
2023-03-27 00:00:00,7,14,6.5,14,67,5.3,60,67,75,1.6,55,51,30,9,35.2,58.5,6,5.5,62,126.5,0,35.4,61.6,5.9,5.4,64.8,"152,,2",0,135,44.315,0,50
2023-03-27 02:00:00,7.1,14,6.7,14,65,5.3,59,66,75,1.6,54,51,30,9,35.3,60.8,5.9,5.5,64.3,152.2,0,35.7,61.8,5.9,5.4,65,155.9,0,157,53.81,0,50
2023-03-27 04:00:00,7.1,14,6.6,14,65,5.2,59,66,75,1.3,54,51,30,9,21.5,60.7,5.9,5.5,63.9,249.6,0,23.7,60.3,5.9,5.4,63.2,140.8,0,181,64.087,0,50
2023-03-27 06:00:00,7.2,14,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,29.1,57.1,5.9,5.5,60.8,125.3,0,29.1,59.3,5.9,5.4,62.9,140.1,0,204,73.609,0,50
2023-03-27 08:00:00,7.2,14,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,34.8,58.4,5.9,5.5,61.7,126,0,35.2,58.7,5.9,5.4,61.5,137.9,0,188,67.031,0,50
2023-03-27 10:00:00,7.3,14,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,34.8,58.4,5.9,5.5,61.7,126,0,35.2,58.7,5.9,5.4,61.5,137.9,0,130,42.169,0,50
2023-03-27 12:00:00,7.2,14,6.6,14,69,5.4,60,66,75,1.5,55,51,30,9,33,59.5,6,5.5,64.2,154.7,0,34.2,57.4,6,5.5,62,158.8,0,153,52.083,0,50
2023-03-27 14:00:00,7.2,14,6.6,14,68,5.4,60,66,75,1.5,55,51,30,9,35.1,56.4,6,5.5,60.1,146.7,0,35.1,59.7,6,5.5,63.1,164.8,0,174,61.114,0,50
2023-03-27 16:00:00,7.3,14,6.6,14,68,5.4,60,66,75,1.5,55,51,30,9,35.1,56.4,6,5.5,60.1,146.7,0,35.1,59.7,6,5.5,63.1,164.8,0,200,71.987,0,50
2023-03-27 18:00:00,7.3,14,6.6,14,65,5.4,60,66,75,1.5,55,51,30,9,36.2,59.5,6,5.6,64.1,238.1,0,35.5,60.1,6,5.5,64.2,152.3,0,94,27.161,0,50
2023-03-27 20:00:00,7.3,14,6.7,14,65,5.3,60,66,75,1.6,55,51,30,9,30.9,57.9,6,5.6,61.3,122.8,0,27.5,62.4,6,5.5,65.3,162.9,0,119,37.486,0,50
2023-03-28 00:00:00,7.2,14,6.7,14,65,5.3,60,66,75,1.6,55,51,30,9,35.3,60.1,6,5.6,63.8,136.5,0,35.5,59.3,6,5.5,62.4,"138,,7",0,166,57.688,0,50
2023-03-28 02:00:00,7.3,14,6.8,14,65,5.4,60,66,75,1.5,55,51,30,9,34.8,58.4,5.9,5.5,61.9,125.3,0.2,35.1,62.1,5.9,5.4,65.2,157.8,0.2,189,67.449,0,50
2023-03-28 04:00:00,7.5,14,6.6,14,65,5.2,59,66,75,1.5,55,51,30,9,36.8,59.8,5.9,5.5,63.2,246.4,0.2,36.8,58.8,5.9,5.4,61.9,256.2,0.2,218,79.134,0,50
2023-03-28 06:00:00,7.2,14,6.8,14,65,5.2,59,66,75,1.7,55,51,30,9,36.9,56.2,5.9,5.5,59.9,209.4,0.2,37.2,61.1,5.9,5.4,64.6,152.9,0.2,182,64.51,0,50
2023-03-28 08:00:00,7.2,14,6.8,14,65,5.2,59,66,75,1.7,55,51,30,9,36.9,56.2,5.9,5.5,59.9,209.4,0.2,37.2,61.1,5.9,5.4,64.6,152.9,0.2,122,38.757,0,50
2023-03-28 10:00:00,7.5,14,6.7,14,65,5.3,59,66,75,1.5,55,51,30,9,36.3,60.6,6,5.5,64.2,124.9,0.2,36,60.6,5.9,5.5,63.9,134.9,0.2,142,47.331,0,50
2023-03-28 12:00:00,7.7,14,6.6,14,65,5.3,65,65,75,1.6,55,51,30,9,34.3,60.8,5.9,5.4,64.3,128.8,0.2,35.1,59.7,5.9,5.4,62.7,134.4,0.2,167,58.117,0,50
2023-03-28 14:00:00,7.6,14,6.8,14,65,5.4,60,65,75,1.6,55,51,30,9,36,56.9,6.1,5.6,60.2,239.4,0.2,36.1,59.4,6,5.5,62.2,135.3,0.2,191,68.282,0,50
2023-03-28 16:00:00,7.6,14,6.8,14,65,5.4,60,65,75,1.6,55,51,30,9,36,56.9,6.1,5.6,60.2,239.4,0.2,36.1,59.4,6,5.5,62.2,135.3,0.2,215,77.972,0,50
2023-03-28 18:00:00,7.4,14,6.7,14,65,5.3,60,65,75,1.6,55,51,30,9,36.6,56.7,6,5.5,60.4,114.4,0,36.7,58.6,6,5.5,61.6,134.1,0,235,85.449,0,50
2023-03-28 20:00:00,7.1,14,6.8,14,65,5.3,59,65,75,1.6,55,51,30,9,35.9,57.5,6,5.5,61.1,124.3,0,36.2,59.6,6,5.5,62.4,262.4,0.2,104,31.224,0,50
2023-03-29 00:00:00,6.8,14,6.6,14,65,5.2,59,65,75,1.6,55,51,30,9,36.1,58.1,6,5.5,62.4,245.7,0.2,35.4,56.8,6,5.5,60.6,250.3,0.2,149,50.354,0,50
2023-03-29 02:00:00,7.1,15,6.7,14,65,5.2,59,66,75,1.6,55,51,30,9,35.6,57.8,5.9,5.5,61.1,126.2,0,36.4,58.5,5.9,5.4,61.5,257.1,0.2,173,60.687,0,50
2023-03-29 04:00:00,7.1,15,6.7,14,65,5.3,60,66,75,1.2,55,51,30,9,26.6,58.3,5.9,5.5,61.6,128.2,0,28.1,61.2,5.9,5.4,64,143.3,0,196,70.35,0,50
2023-03-29 06:00:00,7.4,15,6.7,14,65,5.3,60,66,75,1.2,55,51,30,9,26.6,58.3,5.9,5.5,61.6,128.2,0,28.1,61.2,5.9,5.4,64,143.3,0,221,80.283,0,50
2023-03-29 08:00:00,7.2,15,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,35.1,59.9,5.9,5.5,63.3,175.6,0,35.6,62.2,5.9,5.4,64,158,0,234,85.092,0,50
2023-03-29 10:00:00,7.2,15,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,35.1,59.9,5.9,5.5,63.3,175.6,0,35.6,62.2,5.9,5.4,64,158,0,127,40.886,0,50
2023-03-29 12:00:00,7.3,15,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,35.1,59.9,5.9,5.5,63.3,175.6,0,35.6,62.2,5.9,5.4,64,158,0,161,55.536,0,50
2023-03-29 14:00:00,7.4,15,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,35.1,59.9,5.9,5.5,63.3,175.6,0,35.6,62.2,5.9,5.4,64,158,0,181,64.087,0,50
2023-03-29 16:00:00,7.4,15,6.7,14,65,5.3,60,66,75,1.5,54,51,30,9,35.1,59.9,5.9,5.5,63.3,175.6,0,35.6,62.2,5.9,5.4,64,158,0,61,14.719,0,50
2023-03-29 18:00:00,7.2,14,6.8,14,65,5.4,59,66,75,1.4,55,51,30,9,23.2,57.5,5.9,5.4,60.7,235.8,0.2,23.7,58.3,5.9,5.4,60.9,135.4,0,98,28.774,0,50
2023-03-29 20:00:00,7.3,14,6.8,14,65,5.3,60,66,75,1.5,54,51,30,9,36.7,57.8,5.9,5.4,62.5,130.4,0,36.1,56.8,5.9,5.4,60.3,135.5,0,119,37.486,0,50
2023-03-30 00:00:00,7.5,14,6.8,14,65,5.3,59,66,75,1.6,55,51,30,9,36.5,57.9,5.9,5.4,61.4,242.7,0.2,36.6,62,5.9,5.4,65,166.2,0,174,61.114,0,50
2023-03-30 02:00:00,7.1,15,6.7,14,65,5.2,60,66,75,1.5,54,51,29,9,32.4,55.7,5.9,5.5,60.3,126.1,0,31.8,58.1,5.9,5.4,62.4,139.4,0,195,69.938,0,50
2023-03-30 04:00:00,7.3,15,6.5,14,69,5.2,60,66,75,1.5,55,51,29,9,20.3,57.3,5.9,5.5,60.5,126.7,0,22.2,58.1,5.9,5.4,60.7,135.8,0,225,81.794,0,50
2023-03-30 06:00:00,7.3,15,6.5,14,69,5.2,60,66,75,1.5,55,51,29,9,20.3,57.3,5.9,5.5,60.5,126.7,0,22.2,58.1,5.9,5.4,60.7,135.8,0,106,32.049,0,50
2023-03-30 08:00:00,7.2,15,6.5,14,69,5.2,60,66,75,1.5,55,51,29,9,20.3,57.3,5.9,5.5,60.5,126.7,0,22.2,58.1,5.9,5.4,60.7,135.8,0,133,43.456,0,50
2023-03-30 10:00:00,7.2,15,6.7,14,65,5.2,59,66,75,1.5,54,51,29,9,35.1,58.2,5.9,5.5,62.1,175.7,0,35,60.9,5.9,5.4,61,155.6,0,157,53.81,0,50
2023-03-30 12:00:00,7.5,15,6.7,14,65,5.2,59,66,75,1.5,54,51,29,9,35.1,58.2,5.9,5.5,62.1,175.7,0,35,60.9,5.9,5.4,61,155.6,0,178,62.816,0,50
2023-03-30 14:00:00,7.3,15,6.7,14,65,5.2,59,66,75,1.5,54,51,29,9,35.1,58.2,5.9,5.5,62.1,175.7,0,35,60.9,5.9,5.4,61,155.6,0,201,72.394,0,50
2023-03-30 16:00:00,7.3,15,6.7,14,65,5.2,59,66,75,1.5,54,51,29,9,35.1,58.2,5.9,5.5,62.1,175.7,0,35,60.9,5.9,5.4,61,155.6,0,94,27.161,0,50
2023-03-30 18:00:00,7.1,14,6.7,14,65,5.3,59,68,75,1.6,53,51,29,9,34.9,60.9,5.9,5.5,64.4,188.2,0,34.8,57.5,6,5.6,60.7,145.1,0,121,38.333,0,50
2023-03-30 20:00:00,7.2,14,6.7,14,65,5.2,59,68,75,1.5,55,51,29,9,35.3,57,5.9,5.5,60.3,125.2,0,35.6,58.7,6,5.6,62,262.1,0.2,143,47.763,0,50
2023-03-31 00:00:00,7.1,14,6.7,14,65,5.3,60,68,75,1.5,55,51,29,9,36,59.6,5.9,5.5,62.9,134.3,0,36.3,58.9,6,5.6,61.7,145.2,0,191,68.282,0,50
2023-03-31 02:00:00,7.2,15,6.4,14,65,5.1,59,66,75,1.5,54,51,29,9,31.2,60.8,5.9,5.5,64.3,164.2,0,31.2,56.5,5.9,5.4,59.9,215.9,0.2,214,77.582,0,50
2023-03-31 04:00:00,7,15,6.7,14,70,5.3,59,66,75,1.5,55,51,29,9,35.3,60.4,5.9,5.5,63.5,249.7,0.2,35.6,60.3,5.9,5.4,63.2,142.2,0,167,58.117,0,50
2023-03-31 06:00:00,7.2,15,6.7,14,70,5.3,59,66,75,1.5,55,51,29,9,35.3,60.4,5.9,5.5,63.5,249.7,0.2,35.6,60.3,5.9,5.4,63.2,142.2,0,110,33.708,0,50
2023-03-31 08:00:00,7.2,15,6.7,14,70,5.3,59,66,75,1.5,55,51,29,9,35.3,60.4,5.9,5.5,63.5,249.7,0.2,35.6,60.3,5.9,5.4,63.2,142.2,0,135,44.315,0,50
2023-03-31 10:00:00,7.2,15,6.7,14,70,5.3,59,66,75,1.5,55,51,29,9,35.3,60.4,5.9,5.5,63.5,249.7,0.2,35.6,60.3,5.9,5.4,63.2,142.2,0,160,55.105,0,50
2023-03-31 12:00:00,7.2,15,6.7,14,66,5.3,60,66,75,1.5,55,51,29,9,35.5,59,5.9,5.5,63,145.8,0,35.7,61,5.9,5.4,62,160,0,181,64.087,0,50
2023-03-31 14:00:00,7.2,15,6.7,14,66,5.3,60,66,75,1.5,55,51,29,9,35.5,59,5.9,5.5,63,145.8,0,35.7,61,5.9,5.4,62,160,0,206,74.413,0,50
2023-03-31 16:00:00,7.3,15,6.7,14,66,5.3,60,66,75,1.5,55,51,29,9,35.5,59,5.9,5.5,63,145.8,0,35.7,61,5.9,5.4,62,160,0,237,86.157,0,50
2023-03-31 18:00:00,7.3,15,6.7,14,66,5.3,60,66,75,1.5,55,51,29,9,35.5,59,5.9,5.5,63,145.8,0,35.7,61,5.9,5.4,62,160,0,103,30.813,0,50
2023-03-31 20:00:00,7.2,15,6.6,14,67,5.2,59,66,75,1.5,55,52,29,9,35.1,58.3,5.9,5.5,61.5,240.5,0.2,35.5,62,5.9,5.4,65,150.6,0,128,41.314,0,50
