YY-MM-DD HH:00,Год,Месяц,День,Час,Блок манифольда|P бм |кгс/см²,Блок манифольда|t жидкости|°С,С-1|P сеп.|кгс/см²,С-1|t жидкости|°С,С-1|L жидкости|см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч |м3 лаг:(-1),П-123max|Р нефти на выходе|кгс/см²,П-123max|Р нефти на входе|кгс/см²,П-123median|Т нефти на выходе|кгс/см²,П-123median|Т теплоно-сителя|кгс/см²
2021-11-22 14:00,2021,11,22,14,5.5,15.0,5.2,15.0,59.0,2.8,59.0,49.0,75.0,2.8,58.0,53.0,77.0,1.0,48.0,49.0,1.0,50.0,44.0,45.0,9.0,14.0,63.0,3.8,3.4,64.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,62.0,3.9,3.4,67.0,199.0,0.4,1.519832,3.5,3.9,62.0,67.0
2021-11-22 16:00,2021,11,22,16,5.6,15.0,5.4,15.0,59.0,2.8,59.0,55.0,75.0,2.8,59.0,53.0,77.0,1.0,48.0,49.0,1.0,50.0,44.0,45.0,9.0,14.0,63.0,3.8,3.4,65.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,57.0,3.9,3.4,63.0,199.0,0.4,1.502256,3.5,3.9,61.0,67.0
2021-11-22 18:00,2021,11,22,18,5.7,15.0,5.5,15.0,63.0,2.8,59.0,55.0,75.0,2.8,59.0,53.0,77.0,1.0,48.0,49.0,1.0,50.0,44.0,45.0,9.0,14.0,63.0,3.8,3.4,65.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,57.0,3.9,3.4,63.0,199.0,0.4,1.503808,3.5,3.9,61.0,67.0
2021-11-22 20:00,2021,11,22,20,5.7,15.0,5.5,15.0,63.0,2.8,59.0,55.0,75.0,2.8,59.0,53.0,77.0,1.0,48.0,49.0,1.0,50.0,44.0,45.0,9.0,14.0,63.0,3.8,3.4,65.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,57.0,3.9,3.4,63.0,199.0,0.4,1.52576,3.5,3.9,61.0,67.0
2021-11-22 22:00,2021,11,22,22,5.7,15.0,5.5,15.0,63.0,2.8,59.0,55.0,75.0,2.8,59.0,53.0,77.0,1.0,48.0,49.0,1.0,50.0,44.0,45.0,9.0,14.0,63.0,3.8,3.4,65.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,57.0,3.9,3.4,63.0,199.0,0.4,1.8948,3.5,3.9,61.0,67.0
2021-11-24 00:00,2021,11,24,0,5.8,15.0,5.5,15.0,60.0,2.8,58.0,51.0,73.0,2.8,58.0,51.0,71.0,1.0,47.0,49.0,1.0,46.0,49.0,44.0,9.0,14.0,62.0,3.8,3.4,65.0,158.0,0.4,14.0,57.0,3.8,3.5,63.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.565432,3.5,3.9,60.0,65.0
2021-11-24 02:00,2021,11,24,2,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.519704,3.5,3.9,60.0,65.0
2021-11-24 04:00,2021,11,24,4,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.528712,3.5,3.9,60.0,65.0
2021-11-24 06:00,2021,11,24,6,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.516552,3.5,3.9,60.0,65.0
2021-11-24 08:00,2021,11,24,8,5.7,15.0,5.5,15.0,61.0,2.8,58.0,53.0,75.0,2.8,58.0,45.0,76.0,1.0,50.0,48.0,1.0,53.0,44.0,45.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.544096,3.5,3.9,60.0,65.0
2021-11-24 10:00,2021,11,24,10,5.7,15.0,5.5,15.0,61.0,2.8,58.0,53.0,75.0,2.8,58.0,45.0,76.0,1.0,50.0,48.0,1.0,53.0,44.0,45.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.4876,3.5,3.9,60.0,65.0
2021-11-24 12:00,2021,11,24,12,5.6,15.0,5.5,15.0,60.0,2.8,58.0,53.0,75.0,2.8,58.0,45.0,76.0,1.0,46.0,48.0,1.0,53.0,44.0,46.0,9.0,14.0,62.0,3.8,3.4,65.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,59.0,3.9,3.4,65.0,199.0,0.4,1.502696,3.5,3.9,61.0,67.0
2021-11-24 14:00,2021,11,24,14,5.7,15.0,5.5,15.0,60.0,2.8,58.0,53.0,75.0,2.8,58.0,45.0,76.0,1.0,46.0,48.0,1.0,53.0,44.0,46.0,9.0,14.0,62.0,3.8,3.4,65.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,59.0,3.9,3.4,65.0,199.0,0.4,1.475064,3.5,3.9,61.0,67.0
2021-11-24 16:00,2021,11,24,16,5.7,15.0,5.5,15.0,60.0,2.8,58.0,53.0,75.0,2.8,58.0,45.0,76.0,1.0,46.0,48.0,1.0,53.0,44.0,46.0,9.0,14.0,62.0,3.8,3.4,65.0,158.0,0.4,14.0,61.0,3.8,3.5,67.0,197.0,0.4,15.0,59.0,3.9,3.4,65.0,199.0,0.4,1.52132,3.5,3.9,61.0,67.0
2021-11-24 18:00,2021,11,24,18,5.7,15.0,5.4,15.0,60.0,2.8,58.0,49.0,76.0,2.8,58.0,49.0,77.0,1.0,45.0,50.0,1.0,53.0,44.0,45.0,9.0,14.0,61.0,3.8,3.4,63.0,158.0,0.4,14.0,58.0,3.8,3.5,64.0,197.0,0.4,15.0,62.0,3.9,3.4,67.0,199.0,0.4,1.609792,3.5,3.9,61.0,67.0
2021-11-24 20:00,2021,11,24,20,5.7,15.0,5.4,15.0,60.0,2.8,58.0,49.0,76.0,2.8,58.0,49.0,77.0,1.0,45.0,50.0,1.0,53.0,44.0,45.0,9.0,14.0,61.0,3.8,3.4,63.0,158.0,0.4,14.0,58.0,3.8,3.5,64.0,197.0,0.4,15.0,62.0,3.9,3.4,67.0,199.0,0.4,1.523688,3.5,3.9,61.0,67.0
2021-11-24 22:00,2021,11,24,22,5.7,15.0,5.4,15.0,60.0,2.8,58.0,49.0,76.0,2.8,58.0,49.0,77.0,1.0,45.0,50.0,1.0,53.0,44.0,45.0,9.0,14.0,61.0,3.8,3.4,63.0,158.0,0.4,14.0,58.0,3.8,3.5,64.0,197.0,0.4,15.0,62.0,3.9,3.4,67.0,199.0,0.4,1.494264,3.5,3.9,61.0,67.0
2021-11-25 00:00,2021,11,25,0,5.7,15.0,5.4,15.0,60.0,2.8,58.0,49.0,76.0,2.8,58.0,49.0,77.0,1.0,45.0,50.0,1.0,53.0,44.0,45.0,9.0,14.0,61.0,3.8,3.4,63.0,158.0,0.4,14.0,58.0,3.8,3.5,64.0,197.0,0.4,15.0,62.0,3.9,3.4,67.0,199.0,0.4,1.500064,3.5,3.9,61.0,67.0
2021-11-25 02:00,2021,11,25,2,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.516904,3.5,3.9,60.0,65.0
2021-11-25 04:00,2021,11,25,4,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,8.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.430488,3.5,3.9,60.0,65.0
2021-11-25 06:00,2021,11,25,6,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.53228,3.5,3.9,60.0,65.0
2021-11-25 08:00,2021,11,25,8,5.8,15.0,5.6,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,48.0,44.0,9.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.458944,3.5,3.9,61.0,66.0
2021-11-25 10:00,2021,11,25,10,5.7,15.0,5.5,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,48.0,44.0,9.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.579816,3.5,3.9,61.0,66.0
2021-11-25 12:00,2021,11,25,12,5.6,15.0,5.5,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,48.0,44.0,9.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.559704,3.5,3.9,61.0,66.0
2021-11-25 14:00,2021,11,25,14,5.7,15.0,5.4,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,48.0,44.0,8.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.446728,3.5,3.9,61.0,66.0
2021-11-25 16:00,2021,11,25,16,5.7,15.0,5.4,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,48.0,44.0,9.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.544104,3.5,3.9,61.0,66.0
2021-11-25 18:00,2021,11,25,18,5.7,15.0,5.4,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,33.0,44.0,9.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.435696,3.5,3.9,61.0,66.0
2021-11-25 20:00,2021,11,25,20,5.7,15.0,5.4,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,33.0,44.0,9.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.549176,3.5,3.9,61.0,66.0
2021-11-25 22:00,2021,11,25,22,5.7,15.0,5.4,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,33.0,44.0,8.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.461176,3.5,3.9,61.0,66.0
2021-11-26 00:00,2021,11,26,0,5.7,15.0,5.4,15.0,60.0,2.8,58.0,50.0,75.0,2.8,58.0,54.0,73.0,1.0,46.0,48.0,1.0,53.0,33.0,44.0,9.0,14.0,63.0,3.8,3.4,65.0,234.0,0.4,14.0,61.0,3.8,3.5,66.0,203.0,0.4,14.0,60.0,3.9,3.4,65.0,128.0,0.4,1.485728,3.5,3.9,61.0,66.0
2021-11-26 02:00,2021,11,26,2,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.5194,3.5,3.9,60.0,65.0
2021-11-26 04:00,2021,11,26,4,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.542984,3.5,3.9,60.0,65.0
2021-11-26 06:00,2021,11,26,6,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.453192,3.5,3.9,60.0,65.0
2021-11-26 08:00,2021,11,26,8,5.7,15.0,5.5,15.0,60.0,2.8,58.0,54.0,75.0,2.8,58.0,54.0,75.0,1.0,50.0,48.0,1.0,53.0,44.0,44.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.356464,3.5,3.9,60.0,65.0
2021-11-26 10:00,2021,11,26,10,5.8,15.0,5.5,15.0,61.0,4.5,54.0,51.0,75.0,4.5,54.0,51.0,75.0,1.0,47.0,50.0,1.0,53.0,44.0,42.0,9.0,14.0,58.0,3.8,3.4,60.0,158.0,0.4,14.0,54.0,3.8,3.5,59.0,197.0,0.4,15.0,53.0,3.9,3.4,58.0,199.0,0.4,1.65632,3.5,3.9,54.0,60.0
2021-11-26 12:00,2021,11,26,12,5.8,15.0,5.6,15.0,62.0,2.8,54.0,53.0,76.0,2.8,53.0,50.0,78.0,1.1,44.0,49.0,1.1,49.0,44.0,41.0,9.0,14.0,58.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,57.0,197.0,0.4,15.0,53.0,3.9,3.4,57.0,199.0,0.4,1.717448,3.5,3.9,53.0,59.0
2021-11-26 14:00,2021,11,26,14,5.9,15.0,5.7,15.0,61.0,2.8,54.0,54.0,74.0,2.8,53.0,50.0,78.0,1.1,44.0,49.0,1.1,49.0,44.0,41.0,9.0,14.0,58.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,57.0,197.0,0.4,15.0,53.0,3.9,3.4,57.0,199.0,0.4,1.519224,3.5,3.9,53.0,59.0
2021-11-26 16:00,2021,11,26,16,5.7,15.0,5.5,15.0,59.0,2.8,54.0,55.0,76.0,2.8,53.0,49.0,78.0,1.1,44.0,49.0,1.1,49.0,44.0,42.0,9.0,14.0,58.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,57.0,197.0,0.4,15.0,53.0,3.9,3.4,57.0,199.0,0.4,1.628768,3.5,3.9,53.0,59.0
2021-11-26 18:00,2021,11,26,18,5.7,15.0,5.5,15.0,59.0,2.8,54.0,54.0,75.0,2.8,53.0,51.0,76.0,1.1,44.0,49.0,1.1,49.0,44.0,41.0,9.0,14.0,57.0,3.8,3.4,58.0,158.0,0.4,14.0,55.0,3.8,3.5,60.0,197.0,0.4,15.0,57.0,3.9,3.4,62.0,199.0,0.4,1.657744,3.5,3.9,57.0,62.0
2021-11-26 20:00,2021,11,26,20,5.7,15.0,5.5,15.0,59.0,2.8,54.0,54.0,75.0,2.8,53.0,51.0,76.0,1.1,44.0,49.0,1.1,49.0,30.0,41.0,9.0,14.0,57.0,3.8,3.4,58.0,158.0,0.4,14.0,55.0,3.8,3.5,60.0,197.0,0.4,15.0,57.0,3.9,3.4,62.0,199.0,0.4,1.644968,3.5,3.9,57.0,62.0
2021-11-26 22:00,2021,11,26,22,5.8,14.0,5.6,14.0,62.0,2.8,54.0,49.0,75.0,2.8,53.0,53.0,70.0,1.1,43.0,49.0,1.1,49.0,36.0,41.0,9.0,14.0,57.0,3.9,3.2,59.0,109.0,0.4,14.0,53.0,3.9,3.2,58.0,123.0,0.4,14.0,57.0,3.9,3.2,62.0,163.0,0.4,1.762624,3.2,3.9,57.0,62.0
2021-11-27 00:00,2021,11,27,0,5.8,14.0,5.6,14.0,62.0,2.8,54.0,49.0,75.0,2.8,53.0,53.0,70.0,1.1,43.0,49.0,1.1,49.0,36.0,41.0,9.0,14.0,57.0,3.9,3.2,59.0,109.0,0.4,14.0,53.0,3.9,3.2,58.0,123.0,0.4,14.0,57.0,3.9,3.2,62.0,163.0,0.4,1.022875,3.2,3.9,57.0,62.0
2021-11-27 02:00,2021,11,27,2,5.7,15.0,5.5,15.0,60.0,2.8,54.0,54.0,75.0,2.8,53.0,54.0,75.0,1.0,44.0,48.0,1.0,49.0,44.0,41.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.0067,3.5,3.9,60.0,65.0
2021-11-27 04:00,2021,11,27,4,5.7,15.0,5.5,15.0,60.0,2.8,54.0,54.0,75.0,2.8,53.0,54.0,75.0,1.0,44.0,48.0,1.0,49.0,44.0,41.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,0.996195,3.5,3.9,60.0,65.0
2021-11-27 06:00,2021,11,27,6,5.7,15.0,5.5,15.0,60.0,2.8,54.0,54.0,75.0,2.8,53.0,54.0,75.0,1.0,44.0,48.0,1.0,49.0,44.0,41.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,0.968965,3.5,3.9,60.0,65.0
2021-11-27 08:00,2021,11,27,8,5.7,15.0,5.5,15.0,60.0,2.8,54.0,52.0,76.0,2.8,53.0,52.0,72.0,1.0,44.0,48.0,1.0,49.0,44.0,40.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,0.89668,3.5,3.9,60.0,65.0
2021-11-27 10:00,2021,11,27,10,5.7,15.0,5.6,15.0,59.0,2.8,54.0,48.0,75.0,2.8,53.0,50.0,75.0,1.0,44.0,48.0,1.0,49.0,43.0,40.0,8.0,14.0,57.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,58.0,197.0,0.4,15.0,57.0,3.9,3.4,61.0,199.0,0.4,1.044635,3.5,3.9,57.0,61.0
2021-11-27 12:00,2021,11,27,12,5.7,15.0,5.6,15.0,59.0,2.8,54.0,48.0,75.0,2.8,53.0,50.0,75.0,1.0,44.0,48.0,1.0,49.0,43.0,40.0,9.0,14.0,57.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,58.0,197.0,0.4,15.0,57.0,3.9,3.4,61.0,199.0,0.4,0.88972,3.5,3.9,57.0,61.0
2021-11-27 14:00,2021,11,27,14,5.7,15.0,5.6,15.0,59.0,2.8,54.0,50.0,75.0,2.8,54.0,53.0,74.0,1.0,44.0,47.0,1.0,49.0,44.0,41.0,9.0,14.0,57.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,58.0,197.0,0.4,15.0,54.0,3.9,3.4,59.0,199.0,0.4,1.069975,3.5,3.9,54.0,59.0
2021-11-27 16:00,2021,11,27,16,5.7,15.0,5.5,15.0,61.0,2.8,54.0,49.0,77.0,2.8,53.0,54.0,76.0,1.0,44.0,47.0,1.0,49.0,44.0,40.0,10.0,14.0,56.0,3.8,3.4,58.0,158.0,0.4,14.0,54.0,3.8,3.5,60.0,197.0,0.4,15.0,54.0,3.9,3.4,60.0,199.0,0.4,0.978155,3.5,3.9,54.0,60.0
2021-11-27 18:00,2021,11,27,18,5.7,15.0,5.5,15.0,61.0,2.8,54.0,49.0,77.0,2.8,53.0,54.0,76.0,1.0,44.0,47.0,1.0,49.0,44.0,40.0,9.0,14.0,56.0,3.8,3.4,58.0,158.0,0.4,14.0,54.0,3.8,3.5,60.0,197.0,0.4,15.0,54.0,3.9,3.4,60.0,199.0,0.4,1.02331,3.5,3.9,54.0,60.0
2021-11-27 20:00,2021,11,27,20,5.7,15.0,5.5,15.0,61.0,2.8,54.0,49.0,77.0,2.8,53.0,54.0,76.0,1.0,44.0,47.0,1.0,49.0,44.0,40.0,9.0,14.0,56.0,3.8,3.4,58.0,158.0,0.4,14.0,54.0,3.8,3.5,60.0,197.0,0.4,15.0,54.0,3.9,3.4,60.0,199.0,0.4,0.971249999999999,3.5,3.9,54.0,60.0
2021-11-27 22:00,2021,11,27,22,5.7,15.0,5.5,15.0,61.0,2.8,54.0,49.0,77.0,2.8,53.0,54.0,76.0,1.0,44.0,47.0,1.0,49.0,44.0,40.0,9.0,14.0,56.0,3.8,3.4,58.0,158.0,0.4,14.0,54.0,3.8,3.5,60.0,197.0,0.4,15.0,54.0,3.9,3.4,60.0,199.0,0.4,1.04312,3.5,3.9,54.0,60.0
2021-11-28 00:00,2021,11,28,0,5.7,15.0,5.5,15.0,61.0,2.8,54.0,49.0,77.0,2.8,53.0,54.0,76.0,1.0,44.0,47.0,1.0,49.0,44.0,40.0,9.0,14.0,56.0,3.8,3.4,58.0,158.0,0.4,14.0,54.0,3.8,3.5,60.0,197.0,0.4,15.0,54.0,3.9,3.4,60.0,199.0,0.4,1.12905,3.5,3.9,54.0,60.0
2021-11-28 02:00,2021,11,28,2,5.7,15.0,5.5,15.0,60.0,2.8,54.0,54.0,75.0,2.8,53.0,54.0,75.0,1.0,44.0,48.0,1.0,49.0,44.0,41.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.15245,3.5,3.9,60.0,65.0
2021-11-28 04:00,2021,11,28,4,5.7,15.0,5.5,15.0,60.0,2.8,54.0,54.0,75.0,2.8,53.0,54.0,75.0,1.0,44.0,48.0,1.0,49.0,44.0,41.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.187706,3.5,3.9,60.0,65.0
2021-11-28 06:00,2021,11,28,6,5.7,15.0,5.5,15.0,60.0,2.8,54.0,54.0,75.0,2.8,53.0,54.0,75.0,1.0,44.0,48.0,1.0,49.0,44.0,41.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.185522,3.5,3.9,60.0,65.0
2021-11-28 08:00,2021,11,28,8,5.7,15.0,5.5,15.0,60.0,2.8,54.0,54.0,75.0,2.8,53.0,54.0,75.0,1.0,44.0,48.0,1.0,49.0,44.0,41.0,9.0,14.0,60.0,3.8,3.4,63.0,158.0,0.4,14.0,61.0,3.8,3.5,65.0,197.0,0.4,15.0,60.0,3.9,3.4,64.0,199.0,0.4,1.141836,3.5,3.9,60.0,65.0
2021-11-28 10:00,2021,11,28,10,5.7,15.0,5.6,15.0,59.0,2.8,54.0,51.0,74.0,2.8,53.0,51.0,72.0,1.0,43.0,49.0,1.0,49.0,49.0,40.0,9.0,14.0,57.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,58.0,197.0,0.4,15.0,52.0,3.9,3.4,58.0,199.0,0.4,1.1364,3.5,3.9,52.0,59.0
2021-11-28 12:00,2021,11,28,12,5.7,15.0,5.6,15.0,59.0,2.8,54.0,51.0,74.0,2.8,53.0,51.0,72.0,1.0,43.0,49.0,1.0,49.0,49.0,40.0,9.0,14.0,57.0,3.8,3.4,59.0,158.0,0.4,14.0,52.0,3.8,3.5,58.0,197.0,0.4,15.0,52.0,3.9,3.4,58.0,199.0,0.4,1.134666,3.5,3.9,52.0,59.0
2021-11-28 14:00,2021,11,28,14,5.6,15.0,5.5,15.0,60.0,2.8,54.0,54.0,74.0,2.8,54.0,48.0,72.0,1.0,44.0,50.0,1.0,49.0,50.0,40.0,9.0,14.0,55.0,3.8,3.4,58.0,158.0,0.4,14.0,55.0,3.8,3.5,62.0,197.0,0.4,15.0,57.0,3.9,3.4,52.0,199.0,0.4,1.205496,3.5,3.9,55.0,62.0
2021-11-28 16:00,2021,11,28,16,5.7,15.0,5.5,15.0,60.0,2.8,54.0,47.0,74.0,2.8,54.0,48.0,72.0,1.0,44.0,50.0,1.0,49.0,50.0,41.0,9.0,14.0,55.0,3.8,3.4,58.0,158.0,0.4,14.0,55.0,3.8,3.5,62.0,197.0,0.4,15.0,57.0,3.9,3.4,52.0,199.0,0.4,1.271316,3.5,3.9,55.0,62.0
