Date,BlockP,BlockT,C1P,C1T,C1L,C21P,C21T,C21interfacial_L,С21petrol_L,С22P,С22T,С22interfacial_L,С22petrol_L,OH11P,OH11T,OH11interfacial_L,OH12P,OH12T,OH12interfacial_L,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,P3Tinput,P3Toutput,P3Pinput,P3Poutput,P3Tcoolant,P3Tgases,P3Pburner,Water
2021-07-09 16:00:00,5.5,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,49.0,102.0,0.4,24.0,40.0,4.0,3.0,46.0,112.0,0.4,3.346308
2021-07-09 18:00:00,5.6,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,102.0,0.4,24.0,42.0,4.0,3.0,48.0,112.0,0.4,3.136734
2021-07-09 20:00:00,5.6,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,102.0,0.4,24.0,42.0,4.0,3.0,48.0,112.0,0.4,3.598992
2021-07-09 22:00:00,5.6,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,47.0,102.0,0.4,24.0,42.0,4.0,3.0,47.0,112.0,0.4,3.460248
2021-07-10 00:00:00,5.6,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,48.0,101.0,0.4,22.0,42.0,4.0,3.0,48.0,128.0,0.4,3.1797
2021-07-10 02:00:00,5.6,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,47.0,102.0,0.4,24.0,40.0,4.0,3.0,45.0,112.0,0.4,2.777346
2021-07-10 04:00:00,5.5,16.0,5.3,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,37.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,45.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,3.45852
2021-07-10 06:00:00,5.5,16.0,5.3,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,37.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,45.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,3.252816
2021-07-10 08:00:00,5.5,16.0,5.3,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,37.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,47.0,101.0,0.4,22.0,42.0,4.0,3.0,48.0,128.0,0.4,3.310596
2021-07-10 10:00:00,5.5,16.0,5.3,16.0,66.0,2.4,42.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,47.0,101.0,0.4,22.0,44.0,4.0,3.0,48.0,128.0,0.4,3.091932
2021-07-10 12:00:00,5.6,16.0,5.4,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,39.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,41.0,4.0,3.0,47.0,128.0,0.4,2.966004
2021-07-10 14:00:00,5.6,16.0,5.4,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,38.0,52.0,0.6,39.0,50.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,38.0,4.0,3.0,45.0,128.0,0.4,3.314754
2021-07-10 16:00:00,5.6,16.0,5.4,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,38.0,52.0,0.6,39.0,50.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,38.0,4.0,3.0,45.0,128.0,0.4,3.202686
2021-07-10 18:00:00,5.7,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,38.0,52.0,0.6,39.0,50.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,3.186918
2021-07-10 20:00:00,5.6,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,3.387384
2021-07-10 22:00:00,5.6,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,48.0,101.0,0.4,22.0,39.0,4.0,3.0,46.0,128.0,0.4,3.479058
2021-07-11 00:00:00,5.8,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,47.0,101.0,0.4,22.0,39.0,4.0,3.0,45.0,128.0,0.4,2.324172
2021-07-11 02:00:00,5.6,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,47.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,2.15976
2021-07-11 04:00:00,5.5,16.0,5.3,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,48.0,101.0,0.4,22.0,40.0,4.0,3.0,45.0,128.0,0.4,2.004756
2021-07-11 06:00:00,5.5,16.0,5.3,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,42.0,4.0,3.0,47.0,128.0,0.4,2.05518
2021-07-11 08:00:00,5.5,16.0,5.3,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,37.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,46.0,101.0,0.4,22.0,42.0,4.0,3.0,48.0,128.0,0.4,2.08326
2021-07-11 10:00:00,5.8,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,35.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,1.964412
2021-07-11 12:00:00,5.8,16.0,5.4,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,48.0,101.0,0.4,22.0,40.0,4.0,3.0,45.0,128.0,0.4,1.945296
2021-07-11 14:00:00,5.6,16.0,5.3,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,47.0,101.0,0.4,22.0,42.0,4.0,3.0,47.0,128.0,0.4,2.01882
2021-07-11 16:00:00,5.6,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,48.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,2.166936
2021-07-11 18:00:00,5.7,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,45.0,101.0,0.4,22.0,42.0,4.0,3.0,47.0,128.0,0.4,2.533644
2021-07-11 20:00:00,5.8,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,101.0,0.4,22.0,40.0,4.0,3.0,45.0,128.0,0.4,2.483316
2021-07-11 22:00:00,5.8,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,47.0,101.0,0.4,22.0,39.0,4.0,3.0,45.0,128.0,0.4,2.541672
2021-07-12 00:00:00,5.7,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,46.0,101.0,0.4,22.0,42.0,4.0,3.0,48.0,128.0,0.4,2.095272
2021-07-12 02:00:00,5.8,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,47.0,101.0,0.4,22.0,42.0,4.0,3.0,46.0,128.0,0.4,2.306712
2021-07-12 04:00:00,5.7,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,2.028432
2021-07-12 06:00:00,5.9,16.0,5.7,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,49.0,101.0,0.4,22.0,42.0,4.0,3.0,49.0,128.0,0.4,2.232516
2021-07-12 08:00:00,5.8,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,2.200428
2021-07-12 10:00:00,5.8,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,34.0,52.0,0.6,37.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,2.23848
2021-07-12 12:00:00,5.7,16.0,5.3,16.0,66.0,2.4,41.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,35.0,52.0,0.6,37.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,47.0,101.0,0.4,22.0,40.0,4.0,3.0,45.0,128.0,0.4,1.907928
2021-07-12 14:00:00,5.6,16.0,5.4,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,35.0,52.0,0.6,37.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,39.0,4.0,3.0,46.0,128.0,0.4,2.055672
2021-07-12 16:00:00,5.7,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,35.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,50.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,2.02518
2021-07-12 18:00:00,5.5,16.0,5.3,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,35.0,52.0,0.6,37.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,2.260884
2021-07-12 20:00:00,5.6,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,42.0,4.0,3.0,47.0,128.0,0.4,2.213232
2021-07-12 22:00:00,5.8,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,47.0,101.0,0.4,22.0,39.0,4.0,3.0,45.0,128.0,0.4,2.034648
2021-07-13 00:00:00,5.7,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,1.66481
2021-07-13 02:00:00,5.6,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,49.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,1.74158
2021-07-13 04:00:00,5.7,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,2.00549
2021-07-13 06:00:00,5.9,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,39.0,4.0,3.0,45.0,128.0,0.4,1.96346
2021-07-13 08:00:00,5.584666666666667,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,49.0,101.0,0.4,22.0,39.0,4.0,3.0,46.0,128.0,0.4,1.83713
2021-07-13 10:00:00,5.583333333333333,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,34.0,52.0,0.6,37.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,49.0,101.0,0.4,22.0,38.0,4.0,3.0,45.0,128.0,0.4,1.7753
2021-07-13 12:00:00,5.7,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,35.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,48.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,1.74449
2021-07-13 14:00:00,5.6,16.0,5.3,16.0,66.0,2.4,42.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,48.0,101.0,0.4,22.0,42.0,4.0,3.0,47.0,128.0,0.4,1.69916
2021-07-13 16:00:00,5.7,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,45.0,101.0,0.4,22.0,40.0,4.0,3.0,45.0,128.0,0.4,1.85786
2021-07-13 18:00:00,5.8,16.0,5.4,16.0,66.0,2.4,42.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,1.837
2021-07-13 20:00:00,5.5,16.0,5.3,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,4.0,3.0,50.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,1.73483
2021-07-13 22:00:00,5.7,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,1.75891
2021-07-14 00:00:00,5.9,16.0,5.7,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,1.1,36.0,52.0,1.1,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,46.0,101.0,0.4,22.0,46.0,4.0,3.0,49.0,128.0,0.4,2.593738
2021-07-14 02:00:00,5.7,16.0,5.6,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,45.0,128.0,0.4,2.510998
2021-07-14 04:00:00,5.7,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,2.54947
2021-07-14 06:00:00,5.6,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,47.0,101.0,0.4,22.0,41.0,4.0,3.0,46.0,128.0,0.4,2.539404
2021-07-14 08:00:00,5.6,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,47.0,101.0,0.4,22.0,41.0,4.0,3.0,47.0,128.0,0.4,2.553586
2021-07-14 10:00:00,5.7,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.7615333333333334,34.0,52.0,0.7715333333333334,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,48.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,2.583238
2021-07-14 12:00:00,5.7,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.7658666666666667,34.0,52.0,0.7758666666666666,38.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,48.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,2.418472
2021-07-14 14:00:00,5.8,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.7722333333333334,36.0,52.0,0.7822333333333333,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,41.0,4.0,3.0,47.0,128.0,0.4,2.630558
2021-07-14 16:00:00,5.7,16.0,5.6,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.7786000000000001,36.0,52.0,0.7886000000000001,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,47.0,101.0,0.4,22.0,41.0,4.0,3.0,47.0,128.0,0.4,2.73301
2021-07-14 18:00:00,5.8,16.0,5.6,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,1.1,36.0,52.0,1.1,39.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,47.0,101.0,0.4,22.0,41.0,4.0,3.0,47.0,128.0,0.4,2.531508
2021-07-14 20:00:00,5.7,16.0,5.6,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,1.1,36.0,52.0,1.1,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,48.0,101.0,0.4,22.0,43.0,4.0,3.0,47.0,128.0,0.4,2.516052
2021-07-14 22:00:00,5.585999999999999,16.0,5.7,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,1.1,36.0,52.0,1.1,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,3.0,46.0,101.0,0.4,22.0,46.0,4.0,3.0,49.0,128.0,0.4,2.46918
2021-07-15 00:00:00,5.587999999999999,16.0,5.7,16.0,66.0,2.4,42.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,35.0,9.0,0.05,0.14,0.013333333333333334,0.01,0.15333333333333332,0.33666666666666667,0.0013333333333333335,14.866666666666667,42.37,0.0,2.9943333333333335,47.69,114.87333333333333,0.39866666666666667,22.0,41.0,4.0,3.0,46.0,128.0,0.4,0.542328000000001
2021-07-15 02:00:00,5.8,16.0,5.6,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,1.1,36.0,52.0,1.1,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,46.0,101.0,0.4,22.0,43.0,4.0,3.0,48.0,128.0,0.4,0.570447
2021-07-15 04:00:00,5.7,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,49.0,101.0,0.4,22.0,40.0,4.0,3.0,46.0,128.0,0.4,0.587028
2021-07-15 06:00:00,5.9,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,47.0,101.0,0.4,22.0,44.0,4.0,3.0,49.0,128.0,0.4,0.586893
2021-07-15 08:00:00,5.591333333333334,16.0,5.7,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,46.0,101.0,0.4,22.0,41.0,4.0,3.0,47.0,128.0,0.4,0.583863
2021-07-15 10:00:00,5.9,16.0,5.7,16.0,66.0,2.4,40.0,55.0,75.0,2.4,40.0,50.0,75.0,0.6,34.0,52.0,0.6,37.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,50.0,101.0,0.4,22.0,42.0,4.0,3.0,48.0,128.0,0.4,0.545673
2021-07-15 12:00:00,5.9,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,35.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,48.0,101.0,0.4,22.0,41.0,4.0,3.0,45.0,128.0,0.4,0.541899
2021-07-15 14:00:00,5.9,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,35.0,52.0,0.6,38.0,50.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,48.0,101.0,0.4,22.0,41.0,4.0,3.0,45.0,128.0,0.4,0.560079
2021-07-15 16:00:00,5.9,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,42.0,50.0,75.0,0.6,35.0,52.0,0.6,38.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,3.0,48.0,101.0,0.4,22.0,41.0,4.0,3.0,45.0,128.0,0.4,0.572592
