Год,Месяц,День,Час,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Вода с лагом (-1)
2021,3,2,20,6.7,15.0,5.8,15.0,71.0,2.3,55.0,52.0,81.0,2.3,55.0,52.0,76.0,1.8,48.0,52.0,1.8,51.0,52.0,39.0,8.0,14.0,61.0,4.6,3.5,67.0,313.0,0.4,14.0,55.0,4.6,3.5,63.0,135.0,0.4,14.0,58.0,4.6,3.6,65.0,140.0,0.4,0.0330000000000013
2021,3,2,22,6.8,15.0,5.8,15.0,74.0,2.3,55.0,52.0,77.0,2.3,55.0,52.0,73.0,1.8,48.0,52.0,1.8,51.0,52.0,41.0,7.0,14.0,60.0,4.6,3.3,66.0,136.0,0.4,14.0,58.0,4.7,3.7,66.0,321.0,0.4,15.0,58.0,4.7,3.7,65.0,332.0,0.4,0.103999999999988
2021,3,2,24,6.8,15.0,5.8,15.0,76.0,2.3,55.0,52.0,78.0,2.3,55.0,52.0,74.0,1.8,48.0,52.0,1.8,51.0,52.0,41.0,7.0,14.0,60.0,4.6,3.3,66.0,136.0,0.4,14.0,58.0,4.7,3.7,66.0,321.0,0.4,15.0,58.0,4.7,3.7,65.0,332.0,0.4,0.163000000000011
2021,3,3,2,7.1,15.0,5.9,15.0,74.0,2.3,56.0,52.0,76.0,2.3,55.0,52.0,76.0,1.8,44.0,52.0,1.8,55.0,52.0,42.0,8.0,15.0,56.0,4.7,3.7,63.0,115.0,0.4,15.0,58.0,4.7,3.7,66.0,322.0,0.4,15.0,55.0,4.5,3.7,62.0,123.0,0.4,0.0170000000000017
2021,3,3,4,6.8,15.0,5.9,15.0,73.0,2.3,56.0,52.0,76.0,2.3,55.0,52.0,74.0,1.8,44.0,52.0,1.8,53.0,52.0,43.0,7.0,15.0,59.0,4.7,3.7,65.0,126.0,0.4,14.0,59.0,4.8,3.8,67.0,297.0,0.4,15.0,59.0,4.8,3.7,67.0,184.0,0.4,0.0180000000000007
2021,3,3,6,6.7,15.0,6.0,15.0,77.0,2.2,56.0,51.0,75.0,2.2,55.0,52.0,71.0,1.7,43.0,53.0,1.8,55.0,54.0,43.0,7.0,15.0,61.0,4.7,3.6,67.0,160.0,0.4,14.0,59.0,4.8,3.6,67.0,296.0,0.4,15.0,57.0,4.9,3.9,64.0,137.0,0.4,0.250999999999995
2021,3,3,8,7.1,15.0,6.1,15.0,73.0,2.3,56.0,51.0,84.0,2.3,55.0,52.0,73.0,1.8,43.0,53.0,1.9,55.0,55.0,43.0,7.0,14.0,60.0,3.8,3.0,66.0,144.0,0.4,14.0,60.0,3.7,3.1,67.0,238.0,0.4,15.0,57.0,3.8,3.0,63.0,131.0,0.4,0.250999999999995
2021,3,3,10,7.0,15.0,6.0,15.0,76.0,2.3,56.0,52.0,74.0,2.3,55.0,52.0,77.0,1.8,50.0,52.0,1.9,53.0,52.0,43.0,7.0,15.0,58.0,4.9,3.8,65.0,124.0,0.4,15.0,54.0,5.0,3.9,63.0,291.0,0.4,15.0,59.0,5.0,3.9,67.0,196.0,0.4,0.0230000000000103
2021,3,3,12,7.0,16.0,6.6,15.0,72.0,2.3,56.0,52.0,70.0,2.3,55.0,52.0,78.0,1.8,50.0,52.0,1.9,53.0,52.0,43.0,7.0,15.0,59.0,4.9,5.0,65.0,123.0,0.4,15.0,57.0,5.2,4.0,66.0,318.0,0.4,15.0,55.0,4.7,3.7,66.0,123.0,0.4,0.345999999999989
2021,3,3,14,7.1,15.0,6.2,15.0,74.0,2.3,54.0,51.0,78.0,2.3,55.0,52.0,76.0,1.8,50.0,52.0,1.8,53.0,52.0,43.0,7.0,15.0,60.0,4.9,3.5,66.0,154.0,0.4,15.0,55.0,4.4,3.5,63.0,318.0,0.4,15.0,55.0,4.7,3.7,66.0,123.0,0.4,0.0370000000000035
2021,3,3,16,6.8,15.0,6.1,15.0,74.0,2.3,53.0,51.0,76.0,2.3,53.0,52.0,74.0,1.8,50.0,52.0,1.8,52.0,52.0,43.0,7.0,15.0,60.0,4.7,3.6,66.0,139.0,0.4,15.0,59.0,4.8,3.7,67.0,225.0,0.4,15.0,58.0,4.6,3.7,65.0,154.0,0.4,0.249000000000009
2021,3,3,18,6.9,16.0,6.3,15.0,75.0,2.3,55.0,53.0,70.0,2.3,55.0,52.0,74.0,1.8,54.0,52.0,1.8,54.0,52.0,43.0,7.0,15.0,54.0,4.6,3.6,59.0,97.0,0.4,15.0,47.0,4.6,3.6,54.0,237.0,0.4,15.0,46.0,4.4,3.6,54.0,92.0,0.4,0.304999999999993
2021,3,3,20,7.0,16.0,6.0,15.0,79.0,2.3,56.0,53.0,77.0,2.3,54.0,52.0,75.0,1.8,48.0,50.0,1.8,51.0,51.0,43.0,7.0,15.0,62.0,4.9,3.8,67.0,318.0,0.4,15.0,54.0,5.0,3.9,63.0,135.0,0.4,15.0,54.0,5.0,3.8,63.0,129.0,0.4,0.138000000000008
2021,3,3,22,6.8,15.0,6.0,15.0,73.0,2.3,56.0,50.0,70.0,2.3,55.0,52.0,76.0,1.8,48.0,51.0,1.8,53.0,53.0,41.0,7.0,15.0,57.0,4.9,3.9,62.0,136.0,0.4,15.0,55.0,4.9,3.9,64.0,139.0,0.4,15.0,54.0,4.7,3.8,63.0,307.0,0.4,0.146999999999991
2021,3,3,24,6.7,15.0,6.0,15.0,76.0,2.3,56.0,52.0,77.0,2.3,54.0,54.0,77.0,1.8,54.0,52.0,1.8,54.0,54.0,41.0,7.0,15.0,58.0,4.4,3.5,64.0,121.0,0.4,15.0,56.0,4.3,3.4,65.0,313.0,0.4,15.0,55.0,4.3,3.4,63.0,128.0,0.4,5.23
2021,3,4,2,7.1,15.0,5.9,15.0,72.0,2.3,56.0,52.0,77.0,2.3,55.0,52.0,76.0,1.8,44.0,52.0,1.8,55.0,54.0,41.0,7.0,15.0,60.0,4.3,3.5,67.0,168.0,0.4,15.0,58.0,4.3,3.5,65.0,160.0,0.4,15.0,58.0,4.3,3.5,64.0,142.0,0.4,5.23
2021,3,4,4,7.3,15.0,6.3,15.0,76.0,2.3,56.0,52.0,78.0,2.3,55.0,52.0,71.0,1.8,44.0,53.0,1.8,53.0,54.0,41.0,7.0,15.0,59.0,4.5,3.5,65.0,113.0,0.4,14.0,59.0,4.5,3.5,67.0,140.0,0.4,15.0,59.0,4.6,3.7,67.0,330.0,0.4,0.224999999999992
2021,3,4,6,7.0,15.0,6.4,15.0,72.0,2.3,56.0,53.0,70.0,2.3,55.0,52.0,79.0,1.8,44.0,54.0,1.8,54.0,54.0,41.0,7.0,15.0,60.0,5.1,4.1,65.0,325.0,0.4,15.0,54.0,5.0,4.0,64.0,144.0,0.4,15.0,53.0,4.9,3.9,62.0,241.0,0.4,0.0660000000000025
2021,3,4,8,7.1,15.0,6.1,15.0,73.0,2.4,58.0,51.0,80.0,2.4,57.0,52.0,75.0,1.9,45.0,55.0,1.9,55.0,54.0,42.0,7.0,15.0,58.0,4.6,3.7,65.0,125.0,0.4,15.0,60.0,4.5,3.6,69.0,281.0,0.4,15.0,58.0,4.2,3.5,66.0,153.0,0.4,0.37699999999999
2021,3,4,10,6.9,15.0,6.1,15.0,73.0,2.3,58.0,52.0,85.0,2.3,57.0,53.0,76.0,1.9,48.0,52.0,1.9,56.0,52.0,44.0,7.0,15.0,61.0,4.7,3.7,66.0,326.0,0.4,15.0,60.0,4.8,3.8,68.0,329.0,0.4,15.0,58.0,5.0,3.8,65.0,324.0,0.4,0.278000000000006
2021,3,4,12,6.9,15.0,6.2,15.0,73.0,2.4,59.0,52.0,80.0,2.3,58.0,52.0,74.0,1.9,45.0,52.0,1.9,56.0,52.0,44.0,7.0,15.0,59.0,4.7,3.7,65.0,174.0,0.4,15.0,58.0,4.7,3.8,66.0,311.0,0.4,15.0,60.0,4.7,3.6,68.0,163.0,0.4,0.603999999999999
2021,3,4,14,6.8,16.0,6.3,15.0,74.0,2.3,59.0,52.0,80.0,2.3,58.0,51.0,77.0,1.9,45.0,52.0,1.9,56.0,52.0,46.0,7.0,15.0,60.0,4.8,3.7,66.0,125.0,0.4,15.0,58.0,4.9,3.9,66.0,143.0,0.4,15.0,59.0,4.8,3.8,66.0,142.0,0.4,0.386000000000006
2021,3,4,16,6.7,15.0,6.1,15.0,74.0,2.3,59.0,51.0,87.0,2.3,58.0,52.0,76.0,1.9,45.0,52.0,1.9,57.0,52.0,44.0,7.0,15.0,59.0,4.7,3.6,66.0,294.0,0.4,15.0,58.0,4.8,3.9,66.0,303.0,0.4,15.0,61.0,4.8,3.7,68.0,165.0,0.4,0.192999999999998
2021,3,4,18,6.8,15.0,5.9,15.0,76.0,2.3,58.0,51.0,85.0,2.3,58.0,52.0,72.0,1.8,44.0,52.0,1.9,54.0,52.0,44.0,7.0,15.0,64.0,5.0,3.8,69.0,330.0,0.4,15.0,60.0,5.2,4.0,68.0,319.0,0.4,15.0,62.0,5.3,4.2,69.0,337.0,0.4,0.12299999999999
2021,3,4,20,6.6,15.0,6.1,15.0,74.0,2.3,58.0,51.0,88.0,2.3,58.0,53.0,72.0,1.9,44.0,52.0,1.9,54.0,52.0,43.0,7.0,15.0,63.0,4.1,3.3,69.0,158.0,0.4,15.0,62.0,4.2,3.1,70.0,210.0,0.4,15.0,61.0,4.6,3.4,67.0,326.0,0.4,0.310000000000006
2021,3,4,22,7.1,16.0,6.4,15.0,75.0,2.3,59.0,52.0,73.0,2.4,58.0,52.0,75.0,1.9,45.0,52.0,1.9,53.0,52.0,42.0,7.0,15.0,59.0,5.3,4.2,65.0,148.0,0.4,15.0,60.0,5.3,4.1,68.0,319.0,0.4,15.0,62.0,5.2,4.0,70.0,230.0,0.4,0.236000000000004
2021,3,4,24,6.5,15.0,5.9,15.0,75.0,2.3,57.0,52.0,73.0,2.3,58.0,52.0,74.0,1.9,45.0,52.0,1.9,52.0,52.0,43.0,7.0,14.0,60.0,4.8,3.8,65.0,316.0,0.4,14.0,58.0,4.8,3.8,66.0,313.0,0.4,15.0,56.0,4.9,3.9,64.0,327.0,0.4,0.0240000000000045
2021,3,6,2,6.9,16.0,5.9,15.0,75.0,2.4,58.0,52.0,86.0,2.4,58.0,52.0,82.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,65.0,4.8,3.7,70.0,185.0,0.4,15.0,57.0,4.8,3.7,66.0,255.0,0.4,15.0,62.0,4.8,3.7,69.0,157.0,0.4,0.476999999999999
2021,3,6,4,7.0,16.0,6.0,14.0,74.0,2.4,58.0,52.0,83.0,2.3,58.0,52.0,81.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,60.0,4.9,3.9,66.0,156.0,0.4,15.0,60.0,4.7,3.8,69.0,187.0,0.4,15.0,59.0,4.6,3.6,67.0,184.0,0.4,3.65300000000001
2021,3,6,6,6.9,16.0,5.9,14.0,74.0,2.4,58.0,52.0,83.0,2.3,58.0,52.0,81.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,62.0,4.9,3.9,68.0,156.0,0.4,15.0,57.0,4.7,3.8,66.0,187.0,0.4,15.0,58.0,4.6,3.6,66.0,184.0,0.4,3.242
2021,3,6,8,7.0,16.0,6.0,14.0,74.0,2.4,58.0,52.0,83.0,2.3,58.0,52.0,81.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,60.0,4.9,3.9,66.0,156.0,0.4,15.0,58.0,4.7,3.8,67.0,187.0,0.4,15.0,62.0,4.6,3.6,69.0,184.0,0.4,1.441
2021,3,6,10,6.7,15.0,6.0,15.0,76.0,2.3,59.0,52.0,78.0,2.4,58.0,51.0,73.0,1.8,44.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,63.0,4.8,3.6,68.0,350.0,0.4,15.0,59.0,4.9,3.9,67.0,330.0,0.4,15.0,58.0,5.0,3.9,66.0,312.0,0.4,3.78399999999999
2021,3,6,12,6.7,15.0,5.8,15.0,75.0,2.4,58.0,52.0,78.0,2.4,58.0,52.0,72.0,1.8,44.0,52.0,1.8,55.0,53.0,44.0,7.0,15.0,62.0,5.3,4.3,70.0,229.0,0.4,15.0,60.0,5.4,4.3,69.0,241.0,0.4,15.0,61.0,5.1,4.2,69.0,201.0,0.4,4.30600000000001
2021,3,6,14,6.7,16.0,5.9,15.0,74.0,2.3,59.0,52.0,86.0,2.3,58.0,52.0,75.0,1.8,44.0,52.0,1.8,55.0,52.0,46.0,7.0,15.0,64.0,4.5,3.4,70.0,288.0,0.4,15.0,63.0,4.6,3.5,70.0,243.0,0.4,15.0,60.0,4.8,3.6,67.0,319.0,0.4,3.76599999999999
2021,3,6,16,6.7,15.0,5.9,15.0,73.0,2.3,59.0,52.0,88.0,2.3,58.0,51.0,71.0,1.8,44.0,52.0,1.8,56.0,52.0,45.0,7.0,15.0,62.0,4.0,3.3,66.0,132.0,0.4,15.0,60.0,4.0,3.1,68.0,167.0,0.4,15.0,63.0,4.2,3.2,70.0,181.0,0.4,3.27600000000001
2021,3,6,18,6.8,15.0,5.9,15.0,73.0,2.4,59.0,53.0,86.0,2.3,58.0,53.0,73.0,1.9,45.0,52.0,1.9,55.0,52.0,44.0,7.0,15.0,62.0,4.3,3.6,68.0,337.0,0.4,15.0,61.0,4.0,3.4,69.0,330.0,0.4,15.0,62.0,4.5,3.4,69.0,332.0,0.4,2.252
2021,3,6,20,6.8,15.0,5.9,15.0,76.0,2.3,59.0,53.0,86.0,2.3,58.0,51.0,74.0,1.8,45.0,52.0,1.8,56.0,52.0,44.0,7.0,15.0,64.0,4.6,3.5,70.0,278.0,0.4,15.0,61.0,4.7,3.7,69.0,330.0,0.4,15.0,59.0,4.6,3.7,66.0,149.0,0.4,1.997
2021,3,6,22,6.9,15.0,6.0,15.0,76.0,2.4,59.0,53.0,86.0,2.4,58.0,51.0,74.0,1.8,45.0,52.0,1.8,56.0,52.0,44.0,7.0,15.0,59.0,4.6,3.5,66.0,278.0,0.4,15.0,57.0,4.7,3.7,66.0,330.0,0.4,15.0,61.0,4.6,3.7,69.0,149.0,0.4,2.16500000000001
2021,3,6,24,6.8,15.0,5.9,15.0,76.0,2.4,59.0,53.0,86.0,2.4,58.0,51.0,74.0,1.8,45.0,52.0,1.8,56.0,52.0,44.0,7.0,15.0,62.0,4.6,3.5,67.0,278.0,0.4,15.0,61.0,4.7,3.7,69.0,330.0,0.4,15.0,61.0,4.6,3.7,68.0,149.0,0.4,2.24499999999999
2021,3,6,2,6.9,16.0,5.9,15.0,75.0,2.4,58.0,52.0,86.0,2.4,58.0,52.0,82.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,65.0,4.8,3.7,70.0,185.0,0.4,15.0,57.0,4.8,3.7,66.0,255.0,0.4,15.0,62.0,4.8,3.7,69.0,157.0,0.4,1.876
2021,3,6,4,7.0,16.0,6.0,14.0,74.0,2.4,58.0,52.0,83.0,2.3,58.0,52.0,81.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,60.0,4.9,3.9,66.0,156.0,0.4,15.0,60.0,4.7,3.8,69.0,187.0,0.4,15.0,59.0,4.6,3.6,67.0,184.0,0.4,3.65300000000001
2021,3,6,6,6.9,16.0,5.9,14.0,74.0,2.4,58.0,52.0,83.0,2.3,58.0,52.0,81.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,62.0,4.9,3.9,68.0,156.0,0.4,15.0,57.0,4.7,3.8,66.0,187.0,0.4,15.0,58.0,4.6,3.6,66.0,184.0,0.4,3.242
2021,3,6,8,7.0,16.0,6.0,14.0,74.0,2.4,58.0,52.0,83.0,2.3,58.0,52.0,81.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,60.0,4.9,3.9,66.0,156.0,0.4,15.0,58.0,4.7,3.8,67.0,187.0,0.4,15.0,62.0,4.6,3.6,69.0,184.0,0.4,1.441
2021,3,6,10,6.7,15.0,6.0,15.0,76.0,2.3,59.0,52.0,78.0,2.4,58.0,51.0,73.0,1.8,44.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,63.0,4.8,3.6,68.0,350.0,0.4,15.0,59.0,4.9,3.9,67.0,330.0,0.4,15.0,58.0,5.0,3.9,66.0,312.0,0.4,3.78399999999999
2021,3,6,12,6.7,15.0,5.8,15.0,75.0,2.4,58.0,52.0,78.0,2.4,58.0,52.0,72.0,1.8,44.0,52.0,1.8,55.0,53.0,44.0,7.0,15.0,62.0,5.3,4.3,70.0,229.0,0.4,15.0,60.0,5.4,4.3,69.0,241.0,0.4,15.0,61.0,5.1,4.2,69.0,201.0,0.4,4.30600000000001
2021,3,6,14,6.7,16.0,5.9,15.0,74.0,2.3,59.0,52.0,86.0,2.3,58.0,52.0,75.0,1.8,44.0,52.0,1.8,55.0,52.0,46.0,7.0,15.0,64.0,4.5,3.4,70.0,288.0,0.4,15.0,63.0,4.6,3.5,70.0,243.0,0.4,15.0,60.0,4.8,3.6,67.0,319.0,0.4,3.76599999999999
2021,3,6,16,6.7,15.0,5.9,15.0,73.0,2.3,59.0,52.0,88.0,2.3,58.0,51.0,71.0,1.8,44.0,52.0,1.8,56.0,52.0,45.0,7.0,15.0,62.0,4.0,3.3,66.0,132.0,0.4,15.0,60.0,4.0,3.1,68.0,167.0,0.4,15.0,63.0,4.2,3.2,70.0,181.0,0.4,3.27600000000001
2021,3,6,18,6.8,15.0,5.9,15.0,73.0,2.4,59.0,53.0,86.0,2.3,58.0,53.0,73.0,1.9,45.0,52.0,1.9,55.0,52.0,44.0,7.0,15.0,62.0,4.3,3.6,68.0,337.0,0.4,15.0,61.0,4.0,3.4,69.0,330.0,0.4,15.0,62.0,4.5,3.4,69.0,332.0,0.4,2.252
2021,3,6,20,6.8,15.0,5.9,15.0,76.0,2.3,59.0,53.0,86.0,2.3,58.0,51.0,74.0,1.8,45.0,52.0,1.8,56.0,52.0,44.0,7.0,15.0,64.0,4.6,3.5,70.0,278.0,0.4,15.0,61.0,4.7,3.7,69.0,330.0,0.4,15.0,59.0,4.6,3.7,66.0,149.0,0.4,1.997
2021,3,6,22,6.9,15.0,6.0,15.0,76.0,2.4,59.0,53.0,86.0,2.4,58.0,51.0,74.0,1.8,45.0,52.0,1.8,56.0,52.0,44.0,7.0,15.0,59.0,4.6,3.5,66.0,278.0,0.4,15.0,57.0,4.7,3.7,66.0,330.0,0.4,15.0,61.0,4.6,3.7,69.0,149.0,0.4,2.16500000000001
2021,3,6,24,6.8,15.0,5.9,15.0,76.0,2.4,59.0,53.0,86.0,2.4,58.0,51.0,74.0,1.8,45.0,52.0,1.8,56.0,52.0,44.0,7.0,15.0,62.0,4.6,3.5,67.0,278.0,0.4,15.0,61.0,4.7,3.7,69.0,330.0,0.4,15.0,61.0,4.6,3.7,68.0,149.0,0.4,2.24499999999999
2021,3,7,2,6.9,15.0,6.0,15.0,76.0,2.4,59.0,53.0,86.0,2.4,58.0,51.0,74.0,1.8,45.0,52.0,1.8,56.0,52.0,44.0,7.0,15.0,63.0,4.6,3.5,70.0,278.0,0.4,15.0,61.0,4.7,3.7,70.0,330.0,0.4,15.0,61.0,4.6,3.7,70.0,149.0,0.4,1.876
2021,3,7,4,7.0,15.0,6.1,14.0,74.0,2.4,58.0,52.0,83.0,2.3,58.0,52.0,81.0,1.8,44.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,65.0,4.9,3.9,70.0,156.0,0.4,15.0,61.0,4.7,3.8,70.0,187.0,0.4,15.0,59.0,4.6,3.6,68.0,184.0,0.4,2.79300000000001
2021,3,7,6,6.9,15.0,6.0,14.0,74.0,2.4,59.0,52.0,83.0,2.4,58.0,52.0,81.0,1.8,44.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,58.0,4.9,3.9,66.0,156.0,0.4,15.0,58.0,4.7,3.8,68.0,187.0,0.4,15.0,59.0,4.6,3.6,66.0,184.0,0.4,2.327
2021,3,7,8,6.8,15.0,5.9,14.0,74.0,2.4,59.0,52.0,83.0,2.4,58.0,52.0,81.0,1.8,44.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,60.0,4.9,3.9,67.0,156.0,0.4,15.0,60.0,4.7,3.8,69.0,187.0,0.4,15.0,60.0,4.6,3.6,68.0,184.0,0.4,3.52099999999999
2021,3,7,10,6.5,15.0,5.9,15.0,75.0,2.4,58.0,53.0,75.0,2.4,58.0,52.0,76.0,1.9,45.0,52.0,1.9,55.0,54.0,44.0,7.0,15.0,58.0,5.5,4.0,65.0,253.0,0.4,15.0,58.0,5.6,4.4,68.0,181.0,0.4,15.0,59.0,5.5,4.4,68.0,177.0,0.4,2.79600000000001
2021,3,7,12,7.0,16.0,6.2,15.0,72.0,2.4,59.0,53.0,72.0,2.4,58.0,53.0,79.0,1.8,45.0,52.0,1.8,55.0,52.0,44.0,7.0,15.0,59.0,4.9,3.9,65.0,190.0,0.4,15.0,60.0,4.9,3.9,69.0,233.0,0.4,15.0,56.0,4.9,3.9,65.0,270.0,0.4,1.30500000000001
2021,3,7,14,6.5,15.0,5.9,15.0,75.0,2.4,59.0,53.0,80.0,2.4,58.0,52.0,73.0,1.9,45.0,52.0,1.9,55.0,52.0,44.0,7.0,15.0,62.0,4.8,3.7,68.0,342.0,0.4,15.0,57.0,4.9,3.8,66.0,143.0,0.4,15.0,62.0,4.9,3.8,69.0,333.0,0.4,3.31899999999999
2021,3,7,16,6.5,16.0,5.8,15.0,75.0,2.4,59.0,51.0,73.0,2.4,58.0,52.0,75.0,1.8,45.0,52.0,1.8,54.0,52.0,44.0,7.0,15.0,61.0,5.1,4.0,68.0,147.0,0.4,15.0,60.0,5.0,4.0,69.0,198.0,0.4,15.0,59.0,4.9,3.9,67.0,326.0,0.4,4.18200000000002
2021,3,7,18,6.8,15.0,6.0,15.0,74.0,2.4,59.0,52.0,67.0,2.4,58.0,52.0,75.0,1.8,45.0,52.0,1.8,45.0,52.0,44.0,7.0,15.0,58.0,4.8,3.7,66.0,303.0,0.4,15.0,57.0,4.6,3.7,66.0,312.0,0.4,15.0,57.0,4.5,3.6,65.0,138.0,0.4,3.13
2021,3,7,20,7.0,16.0,5.9,15.0,76.0,2.4,58.0,52.0,67.0,2.4,58.0,52.0,78.0,1.8,45.0,52.0,1.8,54.0,52.0,44.0,7.0,15.0,61.0,5.3,4.0,68.0,161.0,0.4,15.0,59.0,5.5,4.3,68.0,331.0,0.4,15.0,61.0,5.4,4.2,69.0,205.0,0.4,2.122
2021,3,7,22,6.9,16.0,5.9,15.0,76.0,2.4,58.0,52.0,67.0,2.4,58.0,52.0,78.0,1.8,45.0,52.0,1.8,54.0,52.0,44.0,7.0,15.0,63.0,5.3,4.0,70.0,161.0,0.4,15.0,60.0,5.3,4.0,69.0,331.0,0.4,15.0,61.0,5.3,4.0,69.0,205.0,0.4,2.74599999999997
2021,3,7,24,7.0,16.0,6.0,15.0,76.0,2.4,58.0,52.0,67.0,2.4,58.0,52.0,78.0,1.8,45.0,52.0,1.8,54.0,52.0,43.0,7.0,15.0,62.0,5.3,4.0,69.0,161.0,0.4,15.0,62.0,5.3,4.0,70.0,331.0,0.4,15.0,61.0,5.3,4.0,68.0,205.0,0.4,2.72800000000001
2021,3,8,2,6.8,16.0,5.8,15.0,76.0,2.4,58.0,52.0,67.0,2.4,58.0,52.0,78.0,1.8,45.0,52.0,1.8,54.0,52.0,42.0,7.0,15.0,63.0,5.3,4.0,70.0,161.0,0.4,15.0,60.0,5.3,4.0,68.0,331.0,0.4,15.0,61.0,5.3,4.0,69.0,205.0,0.4,1.96700000000001
2021,3,8,4,6.9,15.0,5.9,14.0,74.0,2.4,58.0,52.0,83.0,2.4,58.0,52.0,81.0,1.8,45.0,52.0,1.8,54.0,52.0,41.0,7.0,15.0,61.0,4.9,3.9,68.0,156.0,0.4,15.0,57.0,4.9,3.9,66.0,187.0,0.4,15.0,59.0,4.9,3.9,67.0,184.0,0.4,2.178
2021,3,8,6,7.0,15.0,5.8,14.0,74.0,2.4,58.0,52.0,83.0,2.4,58.0,52.0,81.0,1.8,45.0,52.0,1.8,54.0,52.0,41.0,7.0,15.0,59.0,4.9,3.9,66.0,156.0,0.4,15.0,61.0,4.9,3.9,70.0,187.0,0.4,15.0,59.0,4.9,3.9,68.0,184.0,0.4,2.59
2021,3,8,8,6.9,15.0,5.9,14.0,74.0,2.4,58.0,52.0,83.0,2.4,58.0,52.0,81.0,1.8,45.0,52.0,1.8,54.0,52.0,41.0,7.0,15.0,60.0,4.9,3.9,66.0,156.0,0.4,15.0,55.0,4.9,3.9,65.0,187.0,0.4,15.0,59.0,4.9,3.9,67.0,184.0,0.4,2.256
2021,3,8,10,6.9,15.0,6.0,15.0,76.0,2.3,58.0,52.0,80.0,2.4,58.0,53.0,74.0,1.8,44.0,52.0,1.8,54.0,52.0,41.0,7.0,15.0,63.0,4.9,3.9,69.0,177.0,0.4,15.0,57.0,4.7,3.9,66.0,303.0,0.4,15.0,57.0,4.7,3.7,65.0,182.0,0.4,2.306
2021,3,8,12,6.9,15.0,5.8,15.0,75.0,2.4,59.0,52.0,76.0,2.4,58.0,51.0,73.0,1.8,43.0,52.0,1.8,54.0,52.0,41.0,7.0,15.0,59.0,4.7,3.6,66.0,328.0,0.4,15.0,57.0,5.0,3.9,66.0,300.0,0.4,15.0,58.0,4.9,3.9,66.0,134.0,0.4,1.436
2021,3,8,14,6.8,15.0,6.0,15.0,72.0,2.4,57.0,53.0,77.0,2.4,57.0,52.0,76.0,1.9,45.0,52.0,1.9,54.0,52.0,43.0,7.0,15.0,62.0,4.9,3.9,69.0,343.0,0.4,15.0,60.0,5.0,3.9,70.0,257.0,0.4,15.0,62.0,5.0,3.9,70.0,228.0,0.4,2.03399999999999
2021,3,8,16,6.6,15.0,5.9,15.0,73.0,2.4,58.0,52.0,71.0,2.4,56.0,53.0,76.0,1.8,46.0,52.0,1.8,53.0,52.0,42.0,7.0,15.0,64.0,4.8,3.8,69.0,345.0,0.4,15.0,57.0,4.9,3.8,66.0,305.0,0.4,15.0,61.0,4.9,3.8,69.0,329.0,0.4,1.491
2021,3,8,18,6.7,16.0,5.9,15.0,76.0,2.4,59.0,52.0,72.0,2.4,58.0,51.0,77.0,1.8,46.0,52.0,1.8,53.0,52.0,43.0,7.0,15.0,59.0,4.9,3.8,66.0,125.0,0.4,15.0,57.0,5.1,3.9,66.0,138.0,0.4,15.0,62.0,5.0,3.9,69.0,328.0,0.4,1.65600000000001
