,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды,Расход пресной воды,Добыча воды за 2ч,Показания влагомера
3017,2022-09-14 12:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,48.1,5.0,4.5,52.9,237.6,0.2,132.0,43.027,0.0,35.0,9.0,1.6444659,0.21
3018,2022-09-14 14:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,48.2,5.0,4.5,51.4,195.0,0.2,149.0,50.354,0.0,35.0,9.0,1.278307800000001,0.23
3019,2022-09-14 16:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,47.8,5.0,4.5,53.0,239.1,0.2,173.0,60.687,0.0,35.0,9.0,1.3763672999999994,0.21
3020,2022-09-14 18:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,50.5,5.0,4.5,55.3,179.6,0.2,195.0,69.938,0.0,35.0,9.0,1.4128652999999998,0.22
3021,2022-09-14 20:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,48.2,5.0,4.5,54.2,239.4,0.2,213.0,77.19,0.0,35.0,9.0,1.4729484,0.22
3022,2022-09-14 22:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,47.4,5.0,4.5,52.9,224.1,0.2,112.0,34.542,0.0,35.0,9.0,1.2963027000000011,0.29
3023,2022-09-15 00:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,46.0,5.0,4.5,52.7,223.1,0.2,136.0,44.745,0.0,35.0,9.0,1.373757,0.29
3024,2022-09-15 02:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.8,47.0,5.0,4.5,52.7,191.7,0.2,159.0,54.673,0.0,35.0,10.0,1.1966764000000003,0.29
3025,2022-09-15 04:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.8,48.8,5.0,4.5,55.9,146.1,0.2,185.0,65.773,0.0,35.0,10.0,1.4717010000000004,0.28
3026,2022-09-15 06:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,49.4,5.0,4.5,54.2,132.3,0.2,212.0,76.797,0.0,35.0,10.0,1.3199802,0.27
3027,2022-09-15 08:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,49.3,5.0,4.5,54.0,144.0,0.2,96.0,27.965,0.0,35.0,10.0,1.3909665000000004,0.18
3028,2022-09-15 10:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,48.1,5.0,4.5,53.5,130.1,0.2,126.0,40.459,0.0,35.0,10.0,1.349501999999999,0.19
3029,2022-09-15 12:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,48.7,5.0,4.5,54.4,242.6,0.2,149.0,50.354,0.0,35.0,10.0,1.3868547,0.18
3030,2022-09-15 14:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,49.9,5.0,4.5,54.5,136.5,0.2,173.0,60.687,0.0,35.0,10.0,1.423422,0.19
3031,2022-09-15 16:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,47.9,5.0,4.5,53.9,238.5,0.2,202.0,72.8,0.0,35.0,10.0,1.458533999999999,0.18
3032,2022-09-15 18:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,46.8,5.0,4.5,52.1,222.2,0.2,102.0,30.403,0.0,35.0,10.0,1.4005992,0.19
3033,2022-09-15 20:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,49.9,5.0,4.5,55.2,241.8,0.2,130.0,42.169,0.0,35.0,10.0,1.423583700000001,0.2
3034,2022-09-15 22:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,47.2,5.0,4.5,53.1,226.7,0.2,154.0,52.515,0.0,35.0,10.6,1.5392684999999997,0.2
3035,2022-09-16 00:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.7,50.7,5.0,4.5,56.9,245.1,0.2,180.0,63.664,0.0,35.0,9.0,1.5185939999999996,0.2
3036,2022-09-16 02:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.8,47.9,5.0,4.5,54.5,128.5,0.2,203.0,73.205,0.0,35.0,9.0,1.0717523000000004,0.29
3037,2022-09-16 04:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.8,47.6,5.0,4.5,52.8,193.2,0.2,228.0,82.909,0.0,35.0,9.0,1.211095999999999,0.29
3038,2022-09-16 06:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.8,47.3,5.0,4.5,54.1,131.5,0.2,115.0,35.8,0.0,35.0,9.0,1.1876900000000006,0.29
3039,2022-09-16 08:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.5,50.1,5.0,4.5,55.9,244.8,0.2,141.0,46.899,0.0,35.0,9.0,1.1911679999999998,0.24
3040,2022-09-16 10:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.5,46.5,5.0,4.5,52.3,227.3,0.2,162.0,55.967,0.0,35.0,10.0,1.2069223999999998,0.25
3041,2022-09-16 12:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,47.8,5.0,4.5,53.0,124.5,0.2,184.0,65.353,0.0,35.0,10.0,1.2276399999999994,0.27
3042,2022-09-16 14:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,49.5,5.0,4.5,55.9,147.7,0.2,114.0,35.38,0.0,35.0,10.0,1.2145927999999997,0.25
3043,2022-09-16 16:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,48.5,5.0,4.5,54.3,238.5,0.2,135.0,44.315,0.0,35.0,10.0,1.218315200000001,0.28
3044,2022-09-16 18:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,47.0,5.0,4.5,53.0,125.3,0.2,162.0,55.967,0.0,35.0,10.0,1.1641523999999992,0.26
3045,2022-09-16 20:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,48.1,5.0,4.5,53.6,127.3,0.2,111.0,34.125,0.0,35.0,10.0,1.2212104000000006,0.26
3046,2022-09-16 22:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,49.2,5.0,4.5,55.0,238.9,0.2,137.0,45.176,0.0,35.0,10.5,1.1221719999999993,0.25
3047,2022-09-17 00:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,43.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,50.3,5.0,4.5,56.6,243.7,0.2,160.0,55.105,0.0,35.0,9.9,1.2199319999999994,0.25
3048,2022-09-17 02:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,53.3,5.0,4.5,57.0,179.6,0.2,184.0,65.353,0.0,35.0,10.0,1.0534526999999994,0.23
3049,2022-09-17 04:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,53.0,5.0,4.5,58.1,159.6,0.2,208.0,75.213,0.0,35.0,10.0,1.0893290999999998,0.27
3050,2022-09-17 06:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,50.8,5.0,4.5,56.2,207.2,0.2,100.0,29.586,0.0,35.0,10.0,1.1137567000000004,0.27
3051,2022-09-17 08:00:00,6.0,20.0,5.6,20.0,65.0,4.5,47.0,65.0,73.0,0.8,42.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.5,49.5,5.0,4.5,53.2,234.9,0.2,126.0,40.459,0.0,35.0,10.0,1.0758005,0.27
3052,2022-09-17 10:00:00,6.0,20.0,5.6,20.0,65.0,4.5,47.0,65.0,73.0,0.8,42.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.5,51.5,5.0,4.5,56.3,136.9,0.2,151.0,51.219,0.0,35.0,10.0,1.0826859000000006,0.26
3053,2022-09-17 12:00:00,6.0,20.0,5.6,20.0,65.0,4.5,47.0,65.0,73.0,0.8,42.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.5,51.1,5.0,4.5,57.3,163.2,0.2,176.0,61.966,0.0,35.0,10.0,1.079779499999999,0.24
3054,2022-09-17 14:00:00,6.0,20.0,5.6,20.0,65.0,4.5,47.0,65.0,73.0,0.8,42.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.5,49.8,5.0,4.5,55.3,238.5,0.2,199.0,71.58,0.0,35.0,10.0,1.1165766000000006,0.22
3055,2022-09-17 16:00:00,6.0,20.0,5.6,20.0,65.0,4.5,47.0,65.0,73.0,0.8,42.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,48.4,5.0,4.5,54.0,125.5,0.2,102.0,30.403,0.0,35.0,10.0,1.1273026000000006,0.21
3056,2022-09-17 18:00:00,6.0,20.0,5.6,20.0,65.0,4.5,47.0,65.0,73.0,0.8,42.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,49.6,5.0,4.5,55.5,134.3,0.2,131.0,42.598,0.0,35.0,10.0,1.1415058999999994,0.28
3057,2022-09-17 20:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,41.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,52.0,5.0,4.5,58.2,185.0,0.2,156.0,53.379,0.0,35.0,10.0,1.1620236999999998,0.23
3058,2022-09-17 22:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,41.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,48.2,5.0,4.5,54.2,125.9,0.2,180.0,63.664,0.0,35.0,10.0,1.1522492,0.23
3059,2022-09-18 00:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,41.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,50.3,5.0,4.5,57.5,152.7,0.2,206.0,74.413,0.0,35.0,10.0,1.0911629000000005,0.23
3060,2022-09-18 02:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,50.3,5.0,4.5,56.2,241.2,0.2,127.0,40.886,0.0,35.0,10.0,1.1413537999999996,0.23
3061,2022-09-18 04:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,50.8,5.0,4.5,55.9,131.9,0.2,126.0,40.459,0.0,35.0,10.0,1.1450750000000007,0.23
3062,2022-09-18 06:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,50.8,5.0,4.5,55.9,131.9,0.2,149.0,50.354,0.0,35.0,10.0,1.0443898999999996,0.25
3063,2022-09-18 08:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,41.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,50.4,5.0,4.5,55.4,238.8,0.2,175.0,61.54,0.0,35.0,10.0,1.0891986000000002,0.24
3064,2022-09-18 10:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,41.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,47.2,5.0,4.5,54.1,226.0,0.2,205.0,74.012,0.0,35.0,11.0,1.0357997999999995,0.26
3065,2022-09-18 12:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,41.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.4,46.2,5.0,4.5,53.1,176.0,0.2,135.0,44.315,0.0,35.0,11.0,1.0954089,0.27
3066,2022-09-18 14:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,41.0,52.0,37.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.5,52.1,5.0,4.5,57.4,164.0,0.2,123.0,39.182,0.0,35.0,11.0,1.0651724000000002,0.26
3067,2022-09-18 16:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,42.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,50.2,5.0,4.5,57.1,138.1,0.2,148.0,49.922,0.0,35.0,11.0,1.0839662999999995,0.25
3068,2022-09-18 18:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,42.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,54.0,5.0,4.5,58.3,130.8,0.2,171.0,59.832,0.0,35.0,11.0,1.075262099999999,0.25
3069,2022-09-18 20:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,42.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,56.8,5.0,4.5,60.4,153.8,0.2,203.0,73.205,0.0,35.0,11.0,1.0793045,0.25
3070,2022-09-18 22:00:00,6.0,20.0,5.6,20.0,65.0,4.5,46.0,65.0,73.0,0.8,42.0,52.0,30.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,55.7,5.0,4.5,60.1,156.2,0.2,162.0,55.967,0.0,35.0,11.7,1.068628,0.13
3071,2022-09-19 00:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,44.0,52.0,30.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,51.8,5.0,4.5,56.5,124.0,0.2,127.0,40.886,0.0,35.0,11.0,1.0963542999999998,0.13
3072,2022-09-19 02:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,44.0,52.0,29.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,54.2,5.0,4.5,59.6,142.2,0.2,155.0,52.947,0.0,35.0,11.0,1.3422448000000002,0.27
3073,2022-09-19 04:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.8,44.0,52.0,29.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.6,53.1,5.0,4.5,57.2,125.3,0.2,177.0,62.391,0.0,35.0,11.0,1.190926800000001,0.29
3074,2022-09-19 06:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.9,45.0,52.0,29.0,9.0,0,0.0,0.0,0.0,0,0,0.0,32.6,56.5,5.0,4.5,60.3,151.3,0.2,208.0,75.213,0.0,35.0,11.0,1.1429023999999997,0.29
3075,2022-09-19 08:00:00,6.0,20.0,5.6,20.0,65.0,4.5,48.0,65.0,73.0,0.9,44.0,52.0,32.0,9.0,0,0.0,0.0,0.0,0,0,0.0,27.8,54.6,5.0,4.5,57.2,126.6,0.2,100.0,29.586,0.0,35.0,11.0,1.1625357999999997,0.28
3076,2022-09-19 10:00:00,6.0,20.0,5.6,20.0,65.0,4.5,49.0,65.0,73.0,0.9,45.0,52.0,32.0,9.0,0,0.0,0.0,0.0,0,0,0.0,26.4,51.1,5.0,4.5,57.9,136.6,0.2,126.0,40.459,0.0,35.0,11.0,1.1685700000000006,0.26
3077,2022-09-19 12:00:00,6.0,20.0,5.6,20.0,65.0,4.5,51.0,65.0,73.0,0.9,47.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,33.5,50.4,5.0,4.5,54.2,187.4,0.2,152.0,51.651,0.0,35.0,11.0,1.1434185999999995,0.27
3078,2022-09-19 14:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,33.0,53.3,5.0,4.5,55.9,125.5,0.2,175.0,61.54,0.0,35.0,11.0,1.1565016,0.26
3079,2022-09-19 16:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,33.5,52.7,5.0,4.5,57.7,238.3,0.2,200.0,71.987,0.0,35.0,10.0,1.2229133999999997,0.28
3080,2022-09-19 18:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,36.8,51.7,5.0,4.5,55.0,229.3,0.2,227.0,82.539,0.0,35.0,10.0,1.1527636000000006,0.28
3081,2022-09-19 20:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,35.6,52.5,5.0,4.5,56.7,228.2,0.2,106.0,32.049,0.0,35.0,10.0,1.1359781999999994,0.27
3082,2022-09-19 22:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,35.3,51.8,5.0,4.5,55.8,231.7,0.2,134.0,43.885,0.0,35.0,10.1,1.1428846,0.26
3083,2022-09-20 00:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,53.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,35.1,54.0,5.0,4.5,58.2,243.0,0.2,157.0,53.81,0.0,35.0,11.0,1.2006812000000004,0.26
3084,2022-09-20 02:00:00,6.0,20.0,5.6,20.0,65.0,4.5,53.0,65.0,73.0,0.8,49.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,33.6,53.4,5.0,4.5,57.4,240.0,0.2,186.0,66.193,0.0,35.0,11.0,1.6811949000000006,0.19
3085,2022-09-20 04:00:00,6.0,20.0,5.6,20.0,65.0,4.5,53.0,65.0,73.0,0.8,49.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,30.9,58.8,5.0,4.5,54.9,156.4,0.2,176.0,61.966,0.0,35.0,11.0,1.3711568000000005,0.27
3086,2022-09-20 06:00:00,6.0,20.0,5.6,20.0,65.0,4.5,53.0,65.0,73.0,0.8,49.0,52.0,32.0,9.0,0,0.0,0.0,0.0,0,0,0.0,35.9,52.3,5.0,4.5,56.1,132.9,0.2,116.0,36.22,0.0,35.0,11.0,1.3431600000000004,0.27
3087,2022-09-20 08:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,33.3,52.9,5.1,4.6,57.0,140.9,0.2,141.0,46.899,0.0,35.0,11.0,1.3767727999999997,0.24
3088,2022-09-20 10:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,0.9,48.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,31.2,53.7,5.1,4.6,57.7,242.4,0.2,165.0,57.258,0.0,35.0,11.0,1.2919920000000005,0.25
3089,2022-09-20 12:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,35.6,51.2,5.1,4.6,55.9,216.4,0.2,189.0,67.449,0.0,35.0,11.0,1.4095744000000006,0.27
3090,2022-09-20 14:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,34.6,52.3,5.1,4.6,54.9,213.6,0.2,217.0,78.748,0.0,35.0,11.0,1.4077439999999997,0.25
3091,2022-09-20 16:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,30.3,51.9,5.1,4.6,55.7,128.7,0.2,107.0,32.462,0.0,35.0,10.0,1.3647920000000004,0.28
3092,2022-09-20 18:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,34.0,53.6,5.1,4.6,57.9,242.3,0.2,131.0,42.598,0.0,35.0,10.0,1.3577823999999992,0.25
3093,2022-09-20 20:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,27.4,55.0,5.1,4.6,58.6,150.9,0.2,159.0,54.673,0.0,35.0,10.0,1.3693056000000008,0.23
3094,2022-09-20 22:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,31.4,51.7,5.1,4.6,56.7,237.2,0.2,182.0,64.51,0.0,35.0,10.8,1.3523535999999994,0.23
3095,2022-09-21 00:00:00,6.0,20.0,5.6,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,27.9,54.0,5.1,4.6,57.6,241.2,0.2,211.0,76.403,0.0,35.0,11.0,1.3481312000000003,0.23
3096,2022-09-21 02:00:00,6.0,20.0,5.6,20.0,65.0,4.5,53.0,65.0,73.0,1.0,49.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,36.4,54.2,5.0,4.5,57.5,241.0,0.2,93.0,26.761,0.0,35.0,11.0,1.3957228000000004,0.17
3097,2022-09-21 04:00:00,6.0,20.0,5.6,20.0,65.0,4.5,53.0,65.0,73.0,1.0,49.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,36.4,51.4,5.0,4.5,55.1,126.5,0.2,124.0,39.607,0.0,35.0,11.0,1.6614590999999992,0.19
3098,2022-09-21 06:00:00,6.0,20.0,5.7,20.0,65.0,4.5,52.0,65.0,73.0,1.0,48.0,52.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,32.5,51.9,5.1,4.6,57.3,239.1,0.2,150.0,50.786,0.0,35.0,11.0,1.6890425999999985,0.24
3099,2022-09-21 08:00:00,6.0,20.0,5.7,20.0,65.0,4.5,53.0,65.0,73.0,1.0,48.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,34.2,53.5,5.1,4.6,57.7,243.9,0.2,175.0,61.54,0.0,35.0,11.0,1.7069136000000005,0.2
3100,2022-09-21 10:00:00,6.0,20.0,5.7,20.0,65.0,4.5,53.0,65.0,73.0,1.0,48.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,34.6,51.2,5.1,4.6,55.2,233.5,0.2,112.0,34.542,0.0,35.0,11.0,1.6726479000000012,0.21
3101,2022-09-21 12:00:00,6.0,20.0,5.7,20.0,65.0,4.5,53.0,65.0,73.0,1.0,48.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,34.6,51.2,5.1,4.6,55.2,233.5,0.2,140.0,46.468,0.0,35.0,11.0,1.7674937000000002,0.22
3102,2022-09-21 14:00:00,6.0,20.0,5.7,20.0,65.0,4.5,53.0,65.0,73.0,1.0,48.0,52.0,33.0,9.0,0,0.0,0.0,0.0,0,0,0.0,32.7,54.4,5.1,4.6,57.7,143.1,0.2,164.0,56.828,0.0,35.0,10.0,1.6575481999999986,0.2
3103,2022-09-21 16:00:00,6.0,20.0,5.7,20.0,65.0,4.5,52.0,65.0,73.0,1.0,49.0,53.0,34.0,9.0,0,0.0,0.0,0.0,0,0,0.0,35.5,53.7,5.1,4.6,57.5,240.9,0.2,190.0,67.866,0.0,35.0,10.0,1.7069913000000008,0.21
