Date,BlockP,BlockT,C1P,C1T,C1L,C2P,C2T,C2interfacial_L,С2petrol_L,OH_T,OH_interfacial_L,OH_P,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,Water,Vlagomer
2022-04-15 14:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.6476685,0.94060993,0.53333336,0.62,0.41315788,0.5158671,0.5,0.12970297,0.8985075,0.061338287,0.056603767,0.12357566,0.4770677,0.5,0.2624498,0.22
2022-04-15 16:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.73056996,0.86998403,0.5833334,0.64,0.38815787,0.5158671,0.5,0.13861385,0.8507463,0.063197024,0.05849056,0.11748527,0.4770677,0.5,0.23394826,0.22
2022-04-15 18:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7927462,0.94382024,0.55,0.62,0.41315788,0.52214015,0.5,0.14900988,0.8776119,0.061338287,0.05849056,0.11748527,0.45488727,0.5,0.25174135,0.23
2022-04-15 20:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7979275,0.93418944,0.5666667,0.62,0.41250002,0.9357933,0.5,0.14653465,0.85970145,0.063197024,0.05849056,0.11984284,0.881579,0.5,0.24671495,0.22
2022-04-16 00:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.6917099,0.95345116,0.5666667,0.62,0.41513157,0.9158671,0.5,0.13366336,0.89104474,0.063197024,0.05849056,0.12298626,0.48571432,0.5,0.2547572,0.23
2022-04-16 02:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.48186535,0.9582665,0.6333333,0.64,0.41644734,0.5464944,0.5,0.094554454,0.89402986,0.070631966,0.060377356,0.121611014,0.46766922,0.5,0.12174612,0.22
2022-04-16 04:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.8160622,0.9518459,0.6333333,0.64,0.41513157,0.54907745,0.5,0.14900988,0.87014925,0.070631966,0.060377356,0.11984284,0.46691734,0.5,0.12450321,0.22
2022-04-16 06:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.8523317,0.93418944,0.6333333,0.64,0.41250002,0.52878225,0.5,0.15693069,0.8626865,0.070631966,0.060377356,0.1184676,0.46052635,0.5,0.124162614,0.23
2022-04-16 08:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.8523317,0.93418944,0.6333333,0.64,0.41250002,0.52878225,0.5,0.15693069,0.8626865,0.070631966,0.060377356,0.1184676,0.46052635,0.5,0.12817658,0.23
2022-04-16 10:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7331606,0.93739974,0.5666667,0.65999997,0.4092105,0.5177121,0.5,0.14356434,0.85373133,0.06505576,0.060377356,0.2400786,0.46052635,0.5,0.12923892,0.22
2022-04-16 12:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7331606,0.93739974,0.5666667,0.65999997,0.4092105,0.5177121,0.5,0.14356434,0.85373133,0.06505576,0.060377356,0.2400786,0.46052635,0.5,0.1272988,0.22
2022-04-16 14:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7331606,0.93739974,0.5666667,0.65999997,0.4092105,0.5177121,0.5,0.14356434,0.85373133,0.06505576,0.060377356,0.2400786,0.46052635,0.5,0.12769413,0.23
2022-04-16 16:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.66321254,0.9678973,0.5833334,0.64,0.42105263,0.5881918,0.5,0.13118811,0.8686567,0.063197024,0.060377356,0.1200393,0.4654136,0.5,0.12997885,0.22
2022-04-16 18:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.66321254,0.9678973,0.5833334,0.64,0.42105263,0.5881918,0.5,0.13118811,0.8686567,0.063197024,0.060377356,0.1200393,0.4654136,0.5,0.12831649,0.22
2022-04-16 20:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.78756475,0.8956662,0.5833334,0.64,0.3953947,0.5132841,0.5,0.14801979,0.84179103,0.063197024,0.060377356,0.116895884,0.4748121,0.5,0.1289429,0.21
2022-04-17 00:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7512953,0.88603544,0.5833334,0.64,0.39210525,0.9309962,0.5,0.14356434,0.8313433,0.063197024,0.060377356,0.11453832,0.4646617,0.5,0.12972544,0.23
2022-04-17 02:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.6476685,0.9229535,0.6333333,0.64,0.40328947,0.9479704,0.5,0.12574257,0.8298507,0.070631966,0.060377356,0.114341855,0.4646617,0.5,0.15420556,0.22
2022-04-17 04:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.58031094,0.94703054,0.5833334,0.64,0.40986842,0.55535054,0.5,0.12227723,0.89701486,0.06505576,0.060377356,0.12318273,0.6492482,0.5,0.16010492,0.23
2022-04-17 06:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.58031094,0.94703054,0.5833334,0.64,0.40986842,0.55535054,0.5,0.12227723,0.89701486,0.06505576,0.060377356,0.12318273,0.6492482,0.5,0.16438164,0.23
2022-04-17 08:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7642487,0.88443017,0.5833334,0.65999997,0.3901316,0.509225,0.5,0.15792078,0.87164176,0.063197024,0.05849056,0.12023577,0.4804512,0.5,0.15677695,0.23
2022-04-17 10:00:00,0.3478261,0.0,0.17647067,0.12499997,0.0504065,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.72499996,0.6956522,0.02564103,0.715026,0.9293741,0.55,0.62,0.41118422,0.6306272,0.5,0.13564356,0.86417913,0.059479553,0.056603767,0.121218085,0.86616546,0.5,0.1517485,0.22
2022-04-17 12:00:00,0.3478261,0.0,0.17647067,0.12499997,0.0504065,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.72499996,0.6956522,0.02564103,0.715026,0.9293741,0.55,0.62,0.41118422,0.5837638,0.5,0.13564356,0.86417913,0.059479553,0.056603767,0.121218085,0.4578948,0.5,0.16083473,0.22
2022-04-17 14:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.7176167,0.91492784,0.5833334,0.64,0.40263158,0.9202951,0.5,0.13316831,0.8522388,0.063197024,0.05849056,0.11709235,0.4597745,0.5,0.15271673,0.23
2022-04-17 16:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.58031094,0.9390049,0.5666667,0.64,0.40263158,0.502952,0.5,0.093564354,0.8328358,0.06505576,0.062264144,0.1163065,0.46616545,0.5,0.15899315,0.23
2022-04-17 18:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.68134713,0.88282514,0.6,0.64,0.3835526,0.5007379,0.5,0.13118811,0.8865672,0.0669145,0.060377356,0.122003935,0.493985,0.5,0.15483563,0.23
2022-04-17 20:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.67357516,0.89245594,0.6,0.64,0.38881576,0.506273,0.5,0.13168317,0.83432835,0.0669145,0.060377356,0.11453832,0.45902258,0.5,0.15424204,0.21
2022-04-18 00:00:00,0.3478261,0.0,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.74999994,0.6956522,0.02564103,0.68652856,0.9325843,0.6,0.64,0.40394735,0.5232472,0.5,0.13168317,0.8522388,0.0669145,0.060377356,0.11827113,0.4646617,0.5,0.15671127,0.22
2022-04-18 02:00:00,0.3478261,0.125,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.67499995,0.6956522,0.02564103,0.6139897,0.8956662,0.6,0.64,0.4,0.51881915,0.5,0.11584158,0.84477603,0.0669145,0.060377356,0.11866406,0.4646617,0.5,0.17232004,0.23
2022-04-18 04:00:00,0.3478261,0.125,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.67499995,0.6956522,0.02564103,0.79533684,0.8956662,0.6,0.64,0.38881576,0.58081174,0.5,0.15594059,0.84179103,0.0669145,0.060377356,0.11591357,0.4703008,0.5,0.19595923,0.23
2022-04-18 06:00:00,0.3478261,0.125,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.67499995,0.6956522,0.02564103,0.79533684,0.8956662,0.6,0.64,0.38881576,0.58081174,0.5,0.15594059,0.84179103,0.0669145,0.060377356,0.11591357,0.4703008,0.5,0.1913273,0.24
2022-04-18 08:00:00,0.3478261,0.125,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.67499995,0.6956522,0.02564103,0.79533684,0.8956662,0.6,0.64,0.38881576,0.54907745,0.5,0.15594059,0.84179103,0.0669145,0.060377356,0.11591357,0.47857147,0.5,0.18269072,0.23
2022-04-18 10:00:00,0.3478261,0.125,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.67499995,0.6956522,0.02564103,0.68652856,0.8715891,0.6166667,0.64,0.38223684,0.4785977,0.5,0.13069306,0.8253731,0.0669145,0.05849056,0.114734784,0.44849628,0.5,0.17469274,0.23
2022-04-18 12:00:00,0.3478261,0.125,0.17647067,0.12499997,0.048780486,0.6122449,0.8571428,0.80303025,0.9545454,0.47058824,0.7857143,0.67499995,0.6956522,0.02564103,0.68652856,0.8715891,0.6166667,0.64,0.38223684,0.48339477,0.5,0.13069306,0.8253731,0.0669145,0.05849056,0.114734784,0.45263162,0.5,0.17189713,0.22
2022-04-18 14:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.8571428,0.78787875,0.9393939,0.47058824,0.7857143,0.62499994,0.6956522,0.02564103,0.79533684,0.92134845,0.6,0.64,0.40197366,0.48154974,0.5,0.1430693,0.8567164,0.06505576,0.05849056,0.11768174,0.45375943,0.5,0.18825641,0.24
2022-04-18 16:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.62499994,0.6956522,0.02564103,0.66321254,0.88603544,0.5833334,0.65999997,0.38881576,0.8948339,0.5,0.13465346,0.8925373,0.0669145,0.062264144,0.12298626,0.51879704,0.5,0.18450718,0.22
2022-04-18 18:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.8571428,0.78787875,0.9545454,0.47058824,0.7857143,0.67499995,0.6956522,0.02564103,0.7746114,0.9101124,0.5666667,0.64,0.40657896,0.53431726,0.5,0.14059405,0.8313433,0.063197024,0.05849056,0.116895884,0.46127823,0.5,0.1822281,0.23
2022-04-18 20:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.78571427,0.80303025,0.9545454,0.47058824,0.7857143,0.6999999,1.0,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06633663,0.8208955,0.070631966,0.05849056,0.12141455,0.91766924,0.5,0.17192267,0.23
2022-04-19 00:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.6999999,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06732673,0.7776119,0.070631966,0.05849056,0.11552064,0.5676692,0.5,0.17786016,0.23
2022-04-19 02:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.67499995,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.7641791,0.070631966,0.060377356,0.11414539,0.91654146,0.5,0.25880378,0.23
2022-04-19 04:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.67499995,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.7641791,0.070631966,0.060377356,0.11414539,0.91654146,0.5,0.25588858,0.24
2022-04-19 06:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.72499996,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.7641791,0.070631966,0.060377356,0.11414539,0.91654146,0.5,0.26089188,0.24
2022-04-19 08:00:00,0.3478261,0.125,0.17647067,0.25,0.0504065,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.72499996,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.6985074,0.07249071,0.05849056,0.106286846,0.8966166,0.5,0.2547736,0.23
2022-04-19 10:00:00,0.3478261,0.125,0.17647067,0.25,0.047154468,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.72499996,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.6880597,0.07249071,0.060377356,0.104518674,0.48571432,0.5,0.24872014,0.22
2022-04-19 12:00:00,0.3478261,0.125,0.17647067,0.25,0.047154468,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.72499996,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.68059695,0.06877323,0.05849056,0.10392929,0.850376,0.5,0.2669899,0.22
2022-04-19 14:00:00,0.3478261,0.125,0.17647067,0.25,0.047154468,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.72499996,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.68059695,0.06877323,0.05849056,0.10392929,0.4898497,0.5,0.23889601,0.23
2022-04-19 16:00:00,0.3478261,0.125,0.17647067,0.25,0.047154468,0.6122449,0.64285713,0.80303025,0.9545454,0.47058824,0.6428572,0.72499996,0.95652175,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.68059695,0.06877323,0.05849056,0.10392929,0.4898497,0.5,0.2718432,0.23
2022-04-19 18:00:00,0.3478261,0.125,0.17647067,0.25,0.047154468,0.6122449,0.35714284,0.80303025,0.9545454,0.47058824,0.50000006,0.72499996,0.826087,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.5925373,0.0669145,0.05849056,0.09351671,0.7266918,0.5,0.2638355,0.22
2022-04-19 20:00:00,0.3478261,0.125,0.17647067,0.25,0.047154468,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.1428572,0.72499996,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.6402985,0.0669145,0.05849056,0.098428294,0.49624065,0.5,0.25679272,0.23
2022-04-20 00:00:00,0.3478261,0.125,0.17647067,0.25,0.047154468,0.6122449,0.1428571,0.80303025,0.9545454,0.47058824,0.07142863,0.72499996,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.6582089,0.070631966,0.05849056,0.09960708,0.806767,0.5,0.25189486,0.24
2022-04-20 02:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.1428572,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.66716415,0.070631966,0.060377356,0.102357574,0.49624065,0.5,0.18081753,0.23
2022-04-20 04:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.73283577,0.070631966,0.060377356,0.10825148,0.65451133,0.5,0.18060184,0.24
2022-04-20 06:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.6537313,0.070631966,0.060377356,0.101571724,0.8977444,0.5,0.185194,0.24
2022-04-20 08:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.6373134,0.076208174,0.060377356,0.0962672,0.47067672,0.5,0.1736114,0.23
2022-04-20 10:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.6567164,0.07434944,0.060377356,0.098624766,0.87180454,0.5,0.18097363,0.23
2022-04-20 12:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.6567164,0.07434944,0.060377356,0.098624766,0.87180454,0.5,0.17997175,0.24
2022-04-20 14:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.6373134,0.07249071,0.05849056,0.09567781,0.74022555,0.5,0.18397927,0.23
2022-04-20 16:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881188,0.6253731,0.07249071,0.060377356,0.09607074,0.806767,0.5,0.17554988,0.22
2022-04-20 18:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881188,0.6253731,0.07249071,0.060377356,0.09607074,0.806767,0.5,0.19319767,0.22
2022-04-20 20:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.1428572,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.7104477,0.07434944,0.060377356,0.104125746,0.60751885,0.5,0.17256127,0.23
2022-04-22 00:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.1428571,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.7104477,0.070631966,0.05849056,0.105893925,0.918797,0.5,0.15126926,0.24
2022-04-22 02:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.67910445,0.070631966,0.060377356,0.10314343,0.9334587,0.5,0.096910015,0.23
2022-04-22 04:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.67014927,0.070631966,0.060377356,0.10137525,0.5026316,0.5,0.10095644,0.23
2022-04-22 06:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.67014927,0.070631966,0.060377356,0.10137525,0.5026316,0.5,0.10416277,0.23
2022-04-22 08:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.6850746,0.07992566,0.06603773,0.1027505,0.90902257,0.5,0.09989579,0.24
2022-04-22 10:00:00,0.3478261,0.125,0.76470584,0.25,0.19349593,0.0,0.07142857,0.0,0.0,0.0,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782178,0.6850746,0.07992566,0.06603773,0.1027505,0.90902257,0.5,0.061742544,0.23
2022-04-22 12:00:00,0.3478261,0.125,0.17647067,0.28750002,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.68208957,0.07249071,0.060377356,0.10373282,0.53797,0.5,0.09996715,0.23
2022-04-22 14:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07920792,0.68208957,0.07434944,0.062264144,0.1027505,0.8943609,0.5,0.1062922,0.24
2022-04-22 16:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06930693,0.70149255,0.07434944,0.05849056,0.105893925,0.5052632,0.5,0.10431197,0.24
2022-04-22 18:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.07142857,0.80303025,0.9545454,0.47058824,0.21428576,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06930693,0.70149255,0.07434944,0.05849056,0.105893925,0.5052632,0.5,0.09346366,0.24
2022-04-22 20:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.6956522,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.7358209,0.070631966,0.05849056,0.10903734,0.91804516,0.5,0.0964413,0.23
2022-04-23 00:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.28571427,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.70746267,0.07249071,0.05849056,0.10471514,0.9082708,0.5,0.099681705,0.24
2022-04-23 02:00:00,0.3478261,0.125,0.17647067,0.25,0.048780486,0.6122449,0.28571427,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.7119403,0.070631966,0.05849056,0.104518674,0.50827074,0.5,0.42883974,0.24
2022-04-23 04:00:00,0.3913043,0.125,0.17647067,0.25,0.03414634,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.74029845,0.070631966,0.05849056,0.1076621,0.9259399,0.5,0.0,0.24
2022-04-23 06:00:00,0.3478261,0.125,0.17647067,0.25,0.03414634,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831683,0.6865671,0.070631966,0.05849056,0.104125746,0.50375944,0.5,0.19858623,0.23
2022-04-23 08:00:00,0.3478261,0.125,0.17647067,0.25,0.03414634,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881188,0.67164177,0.070631966,0.05849056,0.10019647,0.86203015,0.5,0.007302046,0.21
2022-04-23 10:00:00,0.3478261,0.125,0.17647067,0.25,0.03414634,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103960395,0.6865671,0.070631966,0.05849056,0.10648331,0.9172933,0.5,0.020428061,0.22
2022-04-23 12:00:00,0.3478261,0.125,0.17647067,0.25,0.03414634,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080693066,0.73134327,0.070631966,0.05849056,0.1098232,0.9229324,0.5,0.0029085279,0.2
2022-04-23 14:00:00,0.3478261,0.125,0.17647067,0.25,0.03414634,0.6122449,0.2142857,0.80303025,0.9545454,0.47058824,0.28571433,0.74999994,0.73913044,0.02564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070297025,0.69104475,0.070631966,0.05849056,0.10510807,0.91315794,0.5,0.41941923,0.21
